GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Sep 26 07:00:15 GMT-03:00 2022,26-Sep-2022 07:00:15.421,-35.211729598438346,-5.816209257058414,0.07925588637590408,8.0,30.16587780800718,199.57374572753906,-0.16,5.62,8.03,0.01,12.94,0,0.01,0.03,-0.02,14.9,7.45,14.7,19.61,90,20.03,1011.95,14.65,639.2,1,348.64,228,0,85,-,29.8,23.14,788,19.61,57.01,1.05,49.41,-7.03,3.12,3.12,-,0.98,8,30.17,199.57,-5.82,-35.21,23,0.32,-,41,0,11.02,9.07,2.88,0,31.14,0.82,0.82,2.75,1593,0.29,0,13.33,4.5,-,11.02,9.07,31.14,7.48,1461.4,988.87,472.53,-10.99,14.12,14.4,29
Mon Sep 26 07:00:16 GMT-03:00 2022,26-Sep-2022 07:00:16.418,-35.211729598438346,-5.816209257058414,0.07995890080928802,8.0,30.102629854369006,199.57130432128906,-0.26,5.64,8.05,-0,12.94,0,0.01,0.03,-0.01,14.9,7.45,14.7,19.61,90,20.02,1011.96,14.65,639.2,1,348.63,228,0,85,-,29.41,23.53,770.5,19.61,57.03,1.03,49.41,-7.03,-0.78,-1.56,-,0.98,8,30.1,199.57,-5.82,-35.21,23,0.29,-,41,0,11.02,9.07,2.83,0,31.14,0.8,0.81,2.75,1594,0.29,0,13.33,5,-,11.02,9.07,31.14,7.48,1462.41,988.87,473.54,-11.12,14.12,14.4,28
Mon Sep 26 07:00:17 GMT-03:00 2022,26-Sep-2022 07:00:17.420,-35.211729598438346,-5.816209257058414,0.08354176580905914,6.0,30.06760724282589,199.57186889648438,-0.15,5.37,8.18,-0,12.94,0.01,0.01,0.06,-0.03,14.9,7.45,14.7,19.61,90,20,1011.97,14.65,637.4,1,348.61,228,0,85,-,30.2,24.71,763.5,19.61,57.05,1.05,49.41,-7.03,-3.91,-4.69,-,0.98,6,30.07,199.57,-5.82,-35.21,23,0.29,-,41,0,11.02,9.07,2.86,0,31.14,0.51,0.81,2.75,1594,0.3,0,12.94,4.5,-,11.02,9.07,31.14,7.48,1463.39,988.87,474.52,-11,14.12,14.4,27
Mon Sep 26 07:00:18 GMT-03:00 2022,26-Sep-2022 07:00:18.420,-35.211729598438346,-5.816209257058414,0.08778547495603561,6.0,30.049491945462353,199.58291625976562,-0.2,5.61,7.98,-0.01,12.94,0,0,0.02,-0.02,14.9,7.45,14.7,19.61,90,19.98,1011.97,14.65,637.4,1,348.6,228,0,85,-,32.94,24.71,771.5,19.61,57.07,1.09,49.41,-6.25,0,0.78,-,0.98,6,30.05,199.58,-5.82,-35.21,22,0.32,-,41,0,11.02,9.07,2.99,0,31.14,0.12,0.81,2.75,1595,0.32,0,13.33,-1,-,11.02,9.07,31.14,7.48,1464.36,988.87,475.48,-10.8,14.14,14.4,27
Mon Sep 26 07:00:19 GMT-03:00 2022,26-Sep-2022 07:00:19.420,-35.211729598438346,-5.816209257058414,0.08365622907876968,6.0,29.94164599984458,199.57603454589844,-0.13,5.63,8.1,0,12.94,0,0,0.03,-0.01,14.9,7.45,14.7,19.61,90,19.97,1011.99,14.65,637.4,1,345.82,228,0,85,-,30.2,25.49,767.5,19.61,57.09,1.01,49.02,-6.25,-0.78,-1.56,-,0.98,6,29.94,199.58,-5.82,-35.21,19,0.3,-,41,0,11.02,9.07,2.77,0,31.14,0.85,0.83,2.75,1597,0.3,0,12.94,4.5,-,11.02,9.07,31.14,7.48,1465.4,988.87,476.53,-11.12,14.1,14.4,26
Mon Sep 26 07:00:20 GMT-03:00 2022,26-Sep-2022 07:00:20.419,-35.211729598438346,-5.816209257058414,0.08244358003139496,6.0,29.93475654671267,199.57147216796875,-0.25,5.88,7.84,-0,12.94,0,0.01,0.05,-0.04,14.9,7.45,14.7,19.61,90,19.95,1012,14.65,635.4,1,345.81,228,0,85,-,29.8,23.53,764,19.61,57.11,1.03,49.02,-7.03,-3.91,-1.56,-,0.98,6,29.93,199.57,-5.82,-35.21,21,0.3,-,41,0,11.02,9.07,2.83,0,31.14,0.85,0.83,2.75,1598,0.3,0,12.94,4.5,-,11.02,9.07,31.14,7.48,1466.17,988.87,477.3,-11.02,14.1,14.4,25
Mon Sep 26 07:00:21 GMT-03:00 2022,26-Sep-2022 07:00:21.419,-35.211729598438346,-5.816209257058414,0.08975941687822342,6.0,29.970525347628385,199.56594848632812,-0.17,6.64,7.23,-0,12.94,0.02,0.01,0.14,-0.08,14.9,7.84,14.7,19.61,90,19.93,1011.95,14.65,635.4,1,343.03,228,0,85,-,46.67,23.53,921,19.61,57.17,3.06,48.63,-7.03,-0.78,-4.69,-,0.99,6,29.97,199.57,-5.82,-35.21,23,0.32,-,41,0,11.02,9.07,8.36,0,31.13,0.64,0.85,2.75,1599,0.32,0,12.94,8,-,11.02,9.07,31.13,7.48,1467.37,988.87,478.5,-3.88,14.08,14.4,37
Mon Sep 26 07:00:22 GMT-03:00 2022,26-Sep-2022 07:00:22.419,-35.21170448210373,-5.816199192910819,0.7941931486129761,6.0,30.013725840238244,199.61123657226562,0,6.78,7.19,0.01,16.47,0,0.03,0.14,-0.12,27.45,14.12,14.7,19.61,90,19.93,1011.94,14.65,632.9,1,343.03,228,0,85,-,46.67,37.25,921,19.61,57.17,3.06,47.45,-3.91,-0.78,0,-,0.99,6,30.01,199.61,-5.82,-35.21,21,0.32,-,41,0,11.02,9.07,8.36,0,31.13,0.09,0.86,6.67,1600,2.86,0,16.47,8,-,11.02,9.07,31.13,7.48,1468.39,988.87,479.52,-3.88,14.1,14.4,37
Mon Sep 26 07:00:23 GMT-03:00 2022,26-Sep-2022 07:00:23.419,-35.211708754376794,-5.816219426295673,2.1991114616394043,6.0,29.947355648176888,199.6267852783203,-0.59,7.07,6.77,-0,20.78,0.02,0,0.17,-0.1,31.37,16.08,14.7,19.61,90,19.92,1011.92,14.65,630.5,1,334.71,228,0,85,3.02,50.59,55.29,1492,19.61,57.24,3.56,47.45,-3.12,2.34,0.78,-,0.99,6,29.95,199.63,-5.82,-35.21,22,3.14,4.05,41,0,11.02,9.07,9.74,0,31.13,0.79,0.81,10.59,1600,7.92,6,18.82,21,19.31,11.02,9.07,31.13,7.48,1469.43,989.81,479.62,-4.24,14.06,14.3,46
Mon Sep 26 07:00:24 GMT-03:00 2022,26-Sep-2022 07:00:24.420,-35.21171702135595,-5.816251976028602,3.7559072971343994,6.0,30.27562902102894,199.509765625,-0.49,7.82,6.44,0.03,24.71,0.07,0.01,0.15,-0.02,31.76,16.47,14.7,19.61,90,19.91,1011.92,14.65,630.5,1,334.7,228,0,85,7.2,72.16,63.92,1923,19.61,57.35,6.23,47.45,-3.12,-6.25,-7.81,-,0.99,6,30.28,199.51,-5.82,-35.21,25,4.08,9.66,41,0.96,11.01,9.08,17.05,2.72,31.11,0.68,0.79,14.9,1601,13.52,12,23.92,16.5,35.76,11.01,9.08,31.11,7.49,1470.43,990.81,479.62,-3.41,13.98,14.4,53
Mon Sep 26 07:00:25 GMT-03:00 2022,26-Sep-2022 07:00:25.419,-35.21173464945368,-5.816294583405635,5.290241718292236,6.0,30.611290661458586,199.4509735107422,-0.16,6.42,7.77,0.03,24.71,-0.02,0.04,0.1,-0.11,31.76,16.47,14.7,19.61,90,19.91,1011.9,14.65,634.3,1,328.92,228,0,85,11.84,72.55,63.92,2391.5,19.61,57.51,8.34,46.67,-3.12,-3.91,-5.47,-,0.99,6,30.61,199.45,-5.82,-35.21,25,0.04,15.88,40,1.44,11,9.09,22.83,4.06,31.09,0.72,0.79,12.94,1602,19.04,19,24.31,20,47.29,11,9.09,31.09,7.51,1471.43,991.81,479.62,-2.97,14.06,14.4,60
Mon Sep 26 07:00:26 GMT-03:00 2022,26-Sep-2022 07:00:26.420,-35.21175094969171,-5.816345798379422,5.968421936035156,6.0,30.45930128450072,199.4089813232422,-0.18,5.96,6.53,-0,22.75,-0.01,0.04,0.13,-0.12,29.41,15.29,14.7,19.61,90,19.92,1011.88,14.65,634.3,1,328.68,228,0,84,12.18,71.76,54.51,2453.5,19.61,57.69,8.53,46.67,-3.12,-2.34,-5.47,-,0.99,6,30.46,199.41,-5.82,-35.21,23,3.51,16.34,39,2.23,11,9.09,23.33,6.29,31.07,0.72,0.79,12.94,1604,21.49,25,24.71,21,47.42,11,9.09,31.07,7.51,1472.42,992.8,479.62,-5.08,14.04,14.4,61
Mon Sep 26 07:00:27 GMT-03:00 2022,26-Sep-2022 07:00:27.419,-35.21177407068163,-5.816406932824036,7.75913667678833,6.0,30.394643390003914,199.4761962890625,0.35,7.49,8.15,0.13,24.31,0.09,0.14,0.19,-0.04,32.16,16.47,14.7,19.61,90,19.92,1011.92,14.65,643.7,1,328.46,228,0,84,11.58,75.29,61.18,2328.5,19.61,57.84,8.39,46.67,-3.12,0.78,-3.91,-,1,6,30.39,199.48,-5.82,-35.21,23,1.07,15.53,39,2.98,10.99,9.1,22.97,8.41,31.05,0.74,0.78,12.55,1605,27.93,29,25.49,18.5,47.49,10.99,9.1,31.05,7.51,1473.4,993.78,479.62,-5.5,14.04,14.4,61
Mon Sep 26 07:00:28 GMT-03:00 2022,26-Sep-2022 07:00:28.420,-35.211799180766114,-5.816476628163256,8.352001190185547,6.0,30.51161346518943,199.6607208251953,0.39,6.41,6.85,-0.05,24.71,0.05,0.03,0.17,-0.07,31.76,16.08,14.7,19.61,90,19.94,1011.86,14.65,643.7,1,325.5,228,0,84,15.43,75.29,59.22,2376,19.61,58,8.13,46.27,-3.12,0.78,-1.56,-,1,6,30.51,199.66,-5.82,-35.21,24,3.93,20.69,39,3.57,10.98,9.1,22.24,10.08,31.03,0.77,0.76,14.51,1606,30.07,34,25.49,18.5,62.02,10.98,9.1,31.03,7.52,1474.43,994.81,479.62,-5.31,14.12,14.4,62
Mon Sep 26 07:00:29 GMT-03:00 2022,26-Sep-2022 07:00:29.419,-35.211829058079545,-5.816558216324691,9.945394515991211,4.0,30.455177821787064,199.97842407226562,-0.44,6.07,7.17,-0.04,23.53,0,-0.01,0.13,-0.11,31.76,16.47,14.7,19.61,90,19.94,1011.84,14.65,662.5,1,325.32,228,0,84,15.43,71.37,61.57,2376,19.61,58.13,7.37,46.27,-3.12,-0.78,-3.12,-,1,4,30.46,199.98,-5.82,-35.21,23,3.93,20.69,39,4.61,10.98,9.11,20.16,13.04,31.01,0.63,0.75,13.73,1607,35.8,34,24.31,19.5,62.02,10.98,9.11,31.01,7.55,1475.42,995.8,479.62,-6.35,14.08,14.3,60
Mon Sep 26 07:00:30 GMT-03:00 2022,26-Sep-2022 07:00:30.420,-35.21186231133059,-5.816648416073533,10.736176490783691,6.0,30.347837912023575,200.0410614013672,-0.11,6.14,6.71,0.03,25.88,0.03,-0.04,0.18,-0.1,34.12,17.25,14.7,19.61,90,19.95,1011.81,14.65,662.5,1,325.32,228,0,84,13.94,76.86,66.27,2073,19.61,58.13,7.37,46.27,-3.12,0,1.56,-,1,6,30.35,200.04,-5.82,-35.21,24,2.2,18.69,39,4.61,10.98,9.11,20.16,13.04,31.01,0.11,0.74,16.08,1607,38.65,38,26.27,18,64.21,10.98,9.11,31.01,7.55,1476.41,996.79,479.62,-6.35,14.08,14.4,60
Mon Sep 26 07:00:31 GMT-03:00 2022,26-Sep-2022 07:00:31.420,-35.211898262974955,-5.816747499125681,11.911755561828613,6.0,30.41404170368034,200.1136932373047,-0.43,6.95,7.67,0.05,26.27,0.07,0.06,0.15,-0.03,33.33,17.25,14.7,19.61,90,19.97,1011.81,14.65,679.3,1,322.4,228,0,84,16.96,76.86,66.27,2350.5,19.61,58.29,8.63,45.88,-3.12,0.78,0,-,1,6,30.41,200.11,-5.82,-35.21,20,3.35,22.74,37,4.4,10.97,9.11,23.61,12.44,31,0.76,0.73,16.47,1608,42.88,42,26.67,18,68.9,10.97,9.11,31,7.55,1477.32,997.71,479.62,-3.51,14.06,14.4,64
Mon Sep 26 07:00:32 GMT-03:00 2022,26-Sep-2022 07:00:32.420,-35.21193665807426,-5.816854621503959,13.05960464477539,6.0,30.834595380424354,199.92799377441406,-0.24,7.14,7.95,0.09,26.27,-0.04,0,0.04,-0.09,33.33,17.25,14.7,19.61,90,19.99,1011.79,14.65,679.3,1,322.24,228,0,84,20.02,76.47,65.49,2491.5,19.61,58.48,9.22,45.88,-3.12,0,0,-,1.01,6,30.83,199.93,-5.82,-35.21,23,0.01,26.85,37,4.56,10.97,9.12,25.22,12.87,30.98,0.55,0.73,16.47,1609,47.01,47,27.06,18,76.73,10.97,9.12,30.98,7.56,1478.34,998.73,479.62,-4.23,14.1,14.4,66
Mon Sep 26 07:00:33 GMT-03:00 2022,26-Sep-2022 07:00:33.421,-35.21197739615904,-5.816966739401231,13.955278396606445,6.0,31.228618493736505,199.9628448486328,-0.1,6.18,7.43,-0.02,24.31,0,0.02,0.06,-0.04,30.2,15.69,14.7,19.61,90,20.02,1011.78,14.65,689.8,1,322.09,228,0,84,15.12,71.37,61.57,2158,19.61,58.59,6.75,45.88,-3.12,-0.78,2.34,-,1.01,6,31.23,199.96,-5.82,-35.21,22,0.24,20.27,37,6.96,10.96,9.12,18.47,19.67,30.97,0.16,0.73,15.69,1611,50.24,50,24.31,19.5,66.89,10.96,9.12,30.97,7.57,1479.42,999.8,479.62,-7.45,14.1,14.4,61
Mon Sep 26 07:00:34 GMT-03:00 2022,26-Sep-2022 07:00:34.421,-35.21201843604137,-5.817084433674241,14.217808723449707,4.0,31.40102977030548,199.9696807861328,-0.08,6.3,8.16,0.05,25.1,0.06,0,0.13,-0.02,33.73,17.25,14.7,19.61,90,20.04,1011.75,14.65,689.8,1,321.99,228,0,84,15.15,78.04,65.49,2246.5,19.61,58.75,8.35,45.88,-3.12,-0.78,2.34,-,1.01,4,31.4,199.97,-5.82,-35.21,22,1.82,20.31,36,5.98,10.96,9.12,22.86,16.91,30.96,0.16,0.74,15.29,1612,51.18,53,26.27,18,64.38,10.96,9.12,30.96,7.6,1480.42,1000.8,479.62,-4.36,14.08,14.4,63
Mon Sep 26 07:00:35 GMT-03:00 2022,26-Sep-2022 07:00:35.419,-35.212063274107116,-5.817209156978141,14.675080299377441,4.0,31.884383001254854,199.91946411132812,-0.67,6.03,7.77,0,21.96,-0.04,-0.04,0.02,-0.08,18.43,9.41,14.7,19.61,90,20.04,1011.71,14.65,701.9,1,321.87,228,0,85,15.15,78.04,43.14,1703,19.61,58.87,5.76,45.88,-3.12,-0.78,1.56,-,1.01,4,31.88,199.92,-5.82,-35.21,23,1.82,20.31,36,9.2,10.96,9.12,15.77,25.98,30.96,0.31,0.75,12.16,1613,52.83,53,26.27,18,64.38,10.96,9.12,30.96,7.6,1481.41,1001.79,479.62,-7.85,14.08,14.4,59
Mon Sep 26 07:00:36 GMT-03:00 2022,26-Sep-2022 07:00:36.419,-35.21211062385628,-5.8173379957382405,15.078304290771484,4.0,32.31305637938105,200.01568603515625,0.29,6.18,7.5,-0.01,24.71,0.06,-0.01,0.11,-0.01,33.33,16.86,14.7,19.61,90,20.07,1011.7,14.65,705.7,1,321.87,228,0,85,4.44,70.98,63.14,1703,19.61,58.87,5.76,45.88,-3.12,3.91,0.78,-,1.01,4,32.31,200.02,-5.82,-35.21,23,1.17,5.95,36,9.2,10.96,9.12,15.77,25.98,30.96,0.76,0.75,14.9,1614,54.28,54,22.75,18.5,24.89,10.96,9.12,30.96,7.63,1482.42,1002.8,479.62,-7.85,14.12,14.4,59
Mon Sep 26 07:00:37 GMT-03:00 2022,26-Sep-2022 07:00:37.420,-35.212159384533905,-5.817464216253164,15.145417213439941,4.0,32.690991977259294,200.1898651123047,-0.47,6.37,8.17,0.05,27.06,0,0.09,0.12,-0.1,32.16,16.47,14.7,19.61,90,20.1,1011.64,14.65,705.7,1,321.83,228,0,85,4.44,72.16,67.45,2416.5,19.61,59.03,9.05,45.88,-3.12,-2.34,0.78,-,1.02,4,32.69,200.19,-5.82,-35.21,24,0.28,5.95,36,5.97,10.96,9.13,24.77,16.85,30.95,0.1,0.75,17.25,1614,54.52,54,26.67,20,24.89,10.96,9.13,30.95,7.63,1483.41,1003.79,479.62,-0.57,14.08,14.5,68
Mon Sep 26 07:00:38 GMT-03:00 2022,26-Sep-2022 07:00:38.420,-35.212206406933966,-5.817594580793277,15.550524711608887,4.0,32.90042360192576,200.2281951904297,-0.05,6.28,7.59,0,24.31,-0.01,-0.03,0.05,-0.05,33.33,16.47,14.7,19.61,90,20.13,1011.57,14.65,715.7,1,321.7,228,0,85,10.03,70.2,67.45,2334.5,19.61,59.18,8.06,45.88,-3.12,-2.34,-0.78,-,1.02,4,32.9,200.23,-5.82,-35.21,22,0.02,13.45,36,6.7,10.95,9.13,22.05,18.93,30.94,0.11,0.75,14.51,1615,55.98,56,24.31,20,41.04,10.95,9.13,30.94,7.66,1484.4,1004.78,479.62,-5.81,14.1,14.4,66
Mon Sep 26 07:00:39 GMT-03:00 2022,26-Sep-2022 07:00:39.419,-35.212254879208274,-5.817726545909593,15.769973754882812,6.0,33.08749785018564,200.32762145996094,-0.42,6.67,7.7,0.04,24.31,0.13,0.01,0.19,0.02,33.33,17.25,14.7,19.61,90,20.16,1011.54,14.65,715.7,1,321.6,228,0,85,5.37,76.08,62.35,2377,19.61,59.33,8.77,45.88,-3.12,0.78,2.34,-,1.02,6,33.09,200.33,-5.82,-35.21,22,0.23,7.21,36,6.39,10.95,9.13,23.99,18.04,30.93,0.41,0.75,16.47,1616,56.77,57,26.67,18.5,21.58,10.95,9.13,30.93,7.66,1485.42,1005.8,479.62,-4.7,14.06,14.3,66
Mon Sep 26 07:00:40 GMT-03:00 2022,26-Sep-2022 07:00:40.418,-35.21230388408739,-5.817862870512535,16.192514419555664,6.0,33.3815186620511,200.2758026123047,-0.52,6.02,7.66,-0.01,26.27,0.02,0.01,0.14,-0.08,32.94,16.86,14.7,19.61,90,20.19,1011.41,14.65,715.7,1,321.49,228,0,85,11.94,76.08,65.1,2423.5,19.61,59.5,9.15,45.88,-3.12,-2.34,-0.78,-,1.03,6,33.38,200.28,-5.82,-35.21,19,0.71,16.01,36,6.23,10.94,9.14,25.05,17.59,30.92,0.19,0.75,16.47,1618,58.29,59,26.67,18.5,47.03,10.94,9.14,30.92,7.69,1486.34,1006.72,479.62,-4.45,14.14,14.4,67
Mon Sep 26 07:00:41 GMT-03:00 2022,26-Sep-2022 07:00:41.418,-35.21235230501807,-5.818001179241223,16.304798126220703,6.0,33.784221712092545,200.31959533691406,-0.35,5.05,6.03,-0.2,25.88,-0.03,-0.01,0.08,-0.1,32.55,16.47,14.7,19.61,90,20.23,1011.31,14.65,726.3,1,321.37,228,0,85,4.86,72.94,63.92,2437,19.61,59.69,8.75,45.88,-3.12,-0.78,-0.78,-,1.03,6,33.78,200.32,-5.82,-35.21,22,1.3,6.52,36,6.74,10.94,9.14,23.94,19.05,30.91,0.19,0.75,16.08,1619,58.7,60,26.67,18.5,19.04,10.94,9.14,30.91,7.69,1487.39,1007.77,479.62,-5.08,14.14,14.4,66
Mon Sep 26 07:00:42 GMT-03:00 2022,26-Sep-2022 07:00:42.417,-35.2124052691025,-5.818141688637307,16.541898727416992,6.0,34.091408211852986,200.21136474609375,0.12,7.12,8.47,0.13,23.92,0.13,0.01,0.13,0.06,30.59,15.69,14.7,19.61,90,20.26,1011.23,14.65,732.6,1,321.27,228,0,85,6.04,72.94,58.43,2439.5,19.61,59.82,7.66,45.88,-3.12,-0.78,-3.12,-,1.03,6,34.09,200.21,-5.82,-35.21,23,1.45,8.1,36,7.83,10.94,9.14,20.97,22.12,30.9,0.69,0.75,14.12,1620,59.55,61,25.49,20,23.64,10.94,9.14,30.9,7.72,1488.39,1008.77,479.62,-6.32,14.04,14.4,64
Mon Sep 26 07:00:43 GMT-03:00 2022,26-Sep-2022 07:00:43.417,-35.21245997466148,-5.81828399213941,16.634511947631836,6.0,34.2030249147273,200.28347778320312,-0.18,5.52,8.85,0.06,17.65,0.02,0.02,0.05,-0.01,14.9,7.45,14.7,19.61,90,20.26,1011.16,14.65,732.6,1,321.27,228,0,85,6.04,66.27,27.06,2439.5,19.61,59.82,7.66,45.88,-3.12,-0.78,-1.56,-,1.03,6,34.2,200.28,-5.82,-35.21,20,1.45,8.1,36,7.83,10.94,9.14,20.97,22.12,30.9,0.46,0.75,7.84,1621,59.88,61,23.14,21.5,23.64,10.94,9.14,30.9,7.72,1489.39,1009.77,479.62,-6.32,14.06,14.4,64
Mon Sep 26 07:00:44 GMT-03:00 2022,26-Sep-2022 07:00:44.416,-35.21251127940497,-5.818423525165344,16.323335647583008,6.0,34.475470500638345,200.23927307128906,0.43,5.77,8.96,0.08,16.08,-0.04,0.04,0,-0.06,21.96,11.37,14.7,19.61,90,20.29,1011.08,14.65,737.1,1,318.45,228,0,85,6.04,16.86,21.96,2208,19.61,59.86,2,45.49,-4.69,3.91,5.47,-,1.03,6,34.48,200.24,-5.82,-35.21,21,0.88,8.1,36,30.51,10.95,9.13,5.47,86.2,30.94,0.08,0.75,6.27,1621,58.76,59,14.12,6.5,23.64,10.95,9.13,30.94,7.76,1490.35,1010.73,479.62,-12.48,14.12,14.4,51
Mon Sep 26 07:00:45 GMT-03:00 2022,26-Sep-2022 07:00:45.417,-35.21256277110617,-5.818557773984961,15.725421905517578,6.0,34.35629563394469,200.08004760742188,-0.25,5.43,8.81,0.05,16.08,-0.05,0.03,0,-0.06,21.96,11.37,14.7,19.61,90,20.32,1011.07,14.65,737,1,318.92,228,0,85,6.04,15.29,21.96,2040,19.61,59.9,1.53,45.49,-5.47,3.91,3.12,-,1.03,6,34.36,200.08,-5.82,-35.21,23,0.61,8.1,36,38.53,10.96,9.13,4.19,108.84,30.95,0.82,0.74,6.27,1622,56.61,56,14.12,3.5,23.64,10.96,9.13,30.95,7.76,1491.4,1011.78,479.62,-12.81,14.06,14.4,42
Mon Sep 26 07:00:46 GMT-03:00 2022,26-Sep-2022 07:00:46.417,-35.212610540565876,-5.8186847901412095,14.946823120117188,6.0,34.046841720244885,199.94789123535156,-0.79,5.64,8.13,0.01,13.73,0.01,-0.04,0.03,-0.01,14.9,7.45,14.7,19.61,90,20.35,1011.02,14.65,737,1,318.95,228,0,85,-,15.29,12.94,1971.5,19.61,59.92,1.5,45.49,-5.47,0,3.12,-,1.03,6,34.05,199.95,-5.82,-35.21,20,1.81,-,36,37.28,10.96,9.13,4.11,105.31,30.95,0.82,0.74,3.53,1624,53.81,52,14.12,1.5,-,10.96,9.13,30.95,7.79,1492.35,1012.73,479.62,-12.7,14.06,14.4,35
Mon Sep 26 07:00:47 GMT-03:00 2022,26-Sep-2022 07:00:47.418,-35.212657749154346,-5.8188101584422185,14.269549369812012,6.0,34.190811042152596,199.81239318847656,-0.52,5.22,8.78,0.04,13.73,0.04,0.05,0.02,0.03,14.9,7.45,29.4,19.61,90,20.35,1011.07,14.65,736.1,2,318.95,228,0,85,-,15.29,13.33,1971.5,19.61,59.96,1.51,45.88,-5.47,0,0,-,1.03,6,34.19,199.81,-5.82,-35.21,22,1.81,-,36,34.45,10.98,9.11,4.13,97.32,31,0,0.01,3.53,1625,51.37,52,14.12,1.5,-,10.98,9.11,31,7.79,1493.38,1013.77,479.62,-12.7,14.12,14.4,35
Mon Sep 26 07:00:48 GMT-03:00 2022,26-Sep-2022 07:00:48.417,-35.21270526746236,-5.818929978417737,14.231850624084473,6.0,33.42624118989211,199.67349243164062,-0.15,5.85,8.26,0.03,13.73,0.03,0.01,0.05,0,14.9,7.45,29.4,19.61,90,20.37,1011.13,14.65,734,2,321.72,228,0,85,-,16.08,13.33,1895.5,19.61,59.96,1.51,45.88,-3.12,0,0,-,1.03,6,33.43,199.67,-5.82,-35.21,20,1.37,-,36,34.45,10.98,9.11,4.13,97.32,31,0.01,0.01,3.53,1625,51.23,50,14.12,-1.5,-,10.98,9.11,31,7.82,1494.39,1014.77,479.62,-12.62,14.08,14.4,29
Mon Sep 26 07:00:49 GMT-03:00 2022,26-Sep-2022 07:00:49.417,-35.21274935856074,-5.819053823831886,14.31712818145752,6.0,33.95762296215979,199.59864807128906,-0.16,5.31,6.99,-0.11,21.18,0.21,0.01,0.22,0.09,28.63,14.9,13.93,19.61,90,20.4,1011.09,14.65,734,0.95,322.29,228,0,85,7.31,69.02,51.37,1792.5,19.61,60.1,5.67,45.88,-3.12,0,0,-,1.04,6,33.96,199.6,-5.82,-35.21,22,0.46,9.81,36,8.82,10.97,9.11,15.52,24.9,31,0.83,0.14,11.37,1627,51.54,52,23.92,16.5,38.96,10.97,9.11,31,7.82,1495.4,1015.78,479.62,-6.72,14.06,14.4,35
Mon Sep 26 07:00:50 GMT-03:00 2022,26-Sep-2022 07:00:50.418,-35.212794855770376,-5.8191803697657285,14.623857498168945,6.0,33.99308588256209,199.7147216796875,-0.49,6.47,7.84,0.04,25.49,0.03,-0.01,0.12,-0.04,32.94,16.86,13.76,19.61,90,20.43,1011.16,14.65,734,0.94,322.24,228,0,85,14.99,74.12,63.53,2487.5,19.61,60.28,9.17,45.88,-3.12,-1.56,0,-,1.04,6,33.99,199.71,-5.82,-35.21,21,2.35,20.1,36,5.67,10.97,9.12,25.08,16.03,30.99,0.83,0.14,15.69,1628,52.65,55,26.67,18.5,57.55,10.97,9.12,30.99,7.85,1496.41,1016.79,479.62,-1.1,14.06,14.3,49
