GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Sep 29 06:43:43 GMT-03:00 2022,29-Sep-2022 06:43:44.670,-35.21705215580208,-5.815166453308622,0.16470758616924286,6.0,43.23446151219275,19.36251449584961,-0.51,5.43,8.1,0,12.94,0,-0.05,-0.03,0.03,14.9,7.45,14.7,19.61,98,13.81,1010.91,14.5,633.5,1,176.52,371,0,75,-,30.2,24.31,810,19.61,8.69,1.01,30.59,-9.38,2.34,2.34,-,0.15,6,43.23,19.36,-5.82,-35.22,21,0.83,-,33,0,9.01,11.09,2.77,0,25.46,0.83,0.7,2.75,562,0.59,0,13.33,4.5,-,9.01,11.09,25.46,0.77,226.55,130.06,96.49,-11.09,14.28,14.3,29
Thu Sep 29 06:43:44 GMT-03:00 2022,29-Sep-2022 06:43:45.669,-35.21705215580208,-5.815166453308622,0.0696607455611229,6.0,43.28194218641498,19.373292922973633,-0.61,5.4,8.22,0.01,12.94,0,-0.04,-0.03,0.03,14.9,7.45,14.7,19.61,98,13.74,1010.89,14.5,633.5,1,176.47,371,0,75,-,29.41,24.31,759,19.61,8.71,1.06,30.59,-8.59,2.34,0,-,0.15,6,43.28,19.37,-5.82,-35.22,23,0.59,-,33,0,9.01,11.1,2.91,0,25.46,0.84,0.7,2.75,563,0.25,0,13.33,6,-,9.01,11.1,25.46,0.77,227.56,130.06,97.5,-11.06,14.22,14.4,28
Thu Sep 29 06:43:45 GMT-03:00 2022,29-Sep-2022 06:43:46.670,-35.21705215580208,-5.815166453308622,0.021290795877575874,6.0,43.1373684694581,19.363723754882812,-0.55,5.46,8.28,0.02,12.94,0,-0.04,-0.03,0.04,14.9,7.45,14.7,19.61,98,13.67,1010.91,14.5,632.2,1,171.9,371,0,75,-,30.2,24.31,759.5,19.61,8.73,1.07,29.8,-8.59,-2.34,-3.12,-,0.15,6,43.14,19.36,-5.82,-35.22,22,0.25,-,33,0,9.01,11.1,2.94,0,25.45,0.63,0.7,3.14,564,0.08,0,13.33,5,-,9.01,11.1,25.45,0.77,228.53,130.06,98.47,-10.79,14.26,14.4,27
Thu Sep 29 06:43:46 GMT-03:00 2022,29-Sep-2022 06:43:47.670,-35.21705215580208,-5.815166453308622,0.020881857722997665,6.0,42.86214195316096,19.357641220092773,-0.4,5.33,8.24,0.01,12.94,0,-0.06,-0.02,0.03,14.9,7.45,14.7,19.61,98,13.6,1010.91,14.5,632.2,1,171.86,371,0,75,-,30.2,24.71,767.5,19.61,8.75,1.07,29.8,-8.59,1.56,2.34,-,0.15,6,42.86,19.36,-5.82,-35.22,22,0.08,-,33,0,9.01,11.1,2.94,0,25.45,0.09,0.7,3.14,565,0.08,0,13.33,4.5,-,9.01,11.1,25.45,0.77,229.56,130.06,99.5,-10.79,14.16,14.4,27
Thu Sep 29 06:43:47 GMT-03:00 2022,29-Sep-2022 06:43:48.672,-35.21705215580208,-5.815166453308622,0.056250620633363724,6.0,43.06758004504871,19.359012603759766,-0.54,5.37,8.28,0.02,12.94,0,-0.05,-0.03,0.02,14.9,7.45,14.7,19.61,98,13.53,1010.89,14.5,631.4,1,169.56,371,0,75,-,29.8,24.31,784,19.61,8.77,1.09,29.41,-8.59,4.69,2.34,-,0.15,6,43.07,19.36,-5.82,-35.22,21,0.2,-,33,0,9.01,11.1,2.97,0,25.44,0.09,0.7,3.14,567,0.2,0,13.33,5,-,9.01,11.1,25.44,0.77,230.48,130.06,100.42,-10.79,14.16,14.4,26
Thu Sep 29 06:43:48 GMT-03:00 2022,29-Sep-2022 06:43:49.672,-35.21705215580208,-5.815166453308622,0.0,4.0,42.99695604923474,19.361452102661133,-0.44,5.33,8.13,0,12.94,0.01,-0.05,-0.03,0.04,14.9,7.45,14.7,19.61,98,13.46,1010.92,14.5,631.4,1,169.52,371,0,75,-,29.8,24.31,800.5,19.61,8.79,1.13,29.41,-8.59,4.69,5.47,-,0.15,4,43,19.36,-5.82,-35.22,23,0,-,33,0,9,11.11,3.08,0,25.43,0.2,0.7,3.14,568,0,0,13.33,5,-,9,11.11,25.43,0.77,231.57,130.06,101.5,-10.74,14.2,14.5,26
Thu Sep 29 06:43:49 GMT-03:00 2022,29-Sep-2022 06:43:50.669,-35.21705215580208,-5.815166453308622,0.0,4.0,42.99764461053339,19.367584228515625,-0.45,5.39,8.25,0.01,13.33,0,-0.05,-0.02,0.04,14.9,7.45,14.7,19.61,98,13.46,1010.92,14.5,629.9,1,167.22,371,0,75,-,29.8,26.67,800.5,19.61,8.81,1.27,29.02,-8.59,5.47,5.47,-,0.15,4,43,19.37,-5.82,-35.22,24,0,-,33,0,9,11.11,3.47,0,25.43,0.83,0.7,3.14,569,0,0,13.33,4.5,-,9,11.11,25.43,0.77,232.56,130.06,102.5,-10.35,14.2,14.5,27
Thu Sep 29 06:43:50 GMT-03:00 2022,29-Sep-2022 06:43:51.668,-35.21705215580208,-5.815166453308622,0.0,4.0,43.009267232236496,19.37386131286621,-0.41,5.42,8.14,0.01,13.73,0,-0.06,-0.03,0.04,14.9,7.45,14.7,19.61,98,13.39,1010.89,14.5,629,1,167.22,371,0,75,-,32.55,26.67,829.5,19.61,8.81,1.27,29.02,-7.81,0.78,0.78,-,0.15,4,43.01,19.37,-5.82,-35.22,21,0,-,33,0,9,11.11,3.47,0,25.43,0.77,0.7,3.92,569,0,0,14.12,6,-,9,11.11,25.43,0.77,233.52,130.06,103.46,-10.35,13.5,13.5,27
Thu Sep 29 06:43:51 GMT-03:00 2022,29-Sep-2022 06:43:52.669,-35.21705215580208,-5.815166453308622,0.02337702363729477,4.0,43.055337057780584,19.37596893310547,-0.51,5.39,8.35,0.02,13.73,0,-0.04,-0.02,0.03,14.9,7.45,14.7,19.61,98,13.32,1010.88,14.5,629,1,164.92,371,0,75,-,39.22,31.76,782.5,19.61,8.84,1.46,28.63,-7.81,3.12,3.12,-,0.15,4,43.06,19.38,-5.82,-35.22,22,0,-,33,0,9,11.11,3.99,0,25.42,0.11,0.7,3.92,570,0.08,0,14.12,4.5,-,9,11.11,25.42,0.77,234.52,130.06,104.46,-9.89,14.22,14.5,28
Thu Sep 29 06:43:52 GMT-03:00 2022,29-Sep-2022 06:43:53.669,-35.21705215580208,-5.815166453308622,0.03172270953655243,4.0,43.02510776038223,19.377567291259766,-0.43,5.47,8.29,0.02,13.73,0.01,-0.05,-0.02,0.04,14.9,7.45,14.7,19.61,98,13.25,1010.88,14.5,629,1,164.88,371,0,75,-,38.82,31.76,811.5,19.61,8.87,1.48,28.63,-7.81,4.69,4.69,-,0.15,4,43.03,19.38,-5.82,-35.22,20,0.11,-,33,0,9,11.12,4.05,0,25.41,0.83,0.72,3.92,572,0.11,0,14.12,3.5,-,9,11.12,25.41,0.77,235.56,130.06,105.56,-9.54,14.22,14.5,29
Thu Sep 29 06:43:53 GMT-03:00 2022,29-Sep-2022 06:43:54.669,-35.21705215580208,-5.815166453308622,0.028985731303691864,4.0,42.95172381980299,19.38343048095703,-0.49,5.32,8.1,-0,13.73,0.01,-0.04,-0.03,0.04,14.9,7.45,14.7,19.61,98,13.19,1010.9,14.5,627.2,1,162.58,371,0,75,-,39.22,31.37,791,19.61,8.9,1.46,28.24,-7.81,1.56,4.69,-,0.15,4,42.95,19.38,-5.82,-35.22,22,0.1,-,33,0,8.99,11.12,3.99,0,25.41,0.83,0.72,3.53,573,0.1,0,14.12,3.5,-,8.99,11.12,25.41,0.77,236.52,130.06,106.52,-9.79,14.22,14.4,30
Thu Sep 29 06:43:54 GMT-03:00 2022,29-Sep-2022 06:43:55.669,-35.21705215580208,-5.815166453308622,0.02624279074370861,4.0,42.94388555167601,19.383543014526367,-0.57,5.42,8.25,0.02,13.73,0,-0.04,-0.02,0.03,14.9,7.45,14.7,19.61,98,13.19,1010.89,14.5,626.4,1,162.58,371,0,75,-,39.22,31.76,791,19.61,8.9,1.46,28.24,-7.81,1.56,0,-,0.15,4,42.94,19.38,-5.82,-35.22,20,0.1,-,33,0,8.99,11.12,3.99,0,25.41,0.83,0.81,3.53,574,0.09,0,14.12,3.5,-,8.99,11.12,25.41,0.77,237.54,130.06,107.54,-9.79,14.2,14.4,30
Thu Sep 29 06:43:55 GMT-03:00 2022,29-Sep-2022 06:43:56.669,-35.21705215580208,-5.815166453308622,0.029072653502225876,4.0,42.96345835697792,19.380434036254883,-0.48,5.44,8.33,0.02,13.73,0,-0.04,-0.03,0.03,14.9,7.45,14.7,19.61,98,13.12,1010.92,14.5,626.4,1,162.54,371,0,75,-,38.82,31.76,788.5,19.61,8.93,1.43,28.24,-7.81,-3.12,-3.91,-,0.15,4,42.96,19.38,-5.82,-35.22,20,0.09,-,33,0,8.99,11.12,3.91,0,25.4,0.68,0.88,3.53,574,0.1,0,14.12,3.5,-,8.99,11.12,25.4,0.77,238.56,130.06,108.56,-9.76,14.2,14.4,30
Thu Sep 29 06:43:56 GMT-03:00 2022,29-Sep-2022 06:43:57.669,-35.21705215580208,-5.815166453308622,0.02630501613020897,4.0,43.021464937661946,19.38018798828125,-0.39,5.47,8.26,0.02,13.73,0,-0.06,-0.03,0.04,14.9,7.45,14.7,19.61,98,13.06,1010.86,14.5,624.9,1,162.5,371,0,75,-,38.82,31.76,799,19.61,8.96,1.41,28.24,-7.81,-0.78,0,-,0.15,4,43.02,19.38,-5.82,-35.22,23,0.1,-,33,0,8.99,11.12,3.86,0,25.4,0.14,0.86,3.53,575,0.09,0,13.73,3.5,-,8.99,11.12,25.4,0.77,239.54,130.06,109.53,-9.81,14.2,14.4,31
Thu Sep 29 06:43:57 GMT-03:00 2022,29-Sep-2022 06:43:58.669,-35.21705215580208,-5.815166453308622,0.024615442380309105,4.0,43.060592177018506,19.384153366088867,-0.62,5.37,8.15,0,13.73,0.01,-0.05,-0.02,0.04,14.9,7.45,14.7,19.61,98,12.99,1010.88,14.5,624.9,1,162.46,371,0,75,-,38.82,31.37,789.5,19.61,8.98,1.43,28.24,-7.81,-1.56,-3.12,-,0.15,4,43.06,19.38,-5.82,-35.22,24,0.09,-,33,0,8.99,11.13,3.91,0,25.39,0.81,0.84,3.53,576,0.09,0,13.73,3.5,-,8.99,11.13,25.39,0.77,240.53,130.06,110.52,-9.81,14.22,14.4,31
Thu Sep 29 06:43:58 GMT-03:00 2022,29-Sep-2022 06:43:59.669,-35.21705215580208,-5.815166453308622,0.023664509877562523,4.0,43.08133320556132,19.383642196655273,-0.39,5.37,8.25,0.01,13.33,0.01,-0.05,-0.02,0.04,14.9,7.45,14.7,19.61,98,12.93,1010.88,14.5,624.2,1,162.42,371,0,75,-,31.37,30.98,779.5,19.61,9,0.98,28.24,-7.81,-6.25,-3.12,-,0.16,4,43.08,19.38,-5.82,-35.22,23,0.09,-,33,0,8.99,11.13,2.69,0,25.38,0.81,0.84,3.53,578,0.09,0,12.94,1.5,-,8.99,11.13,25.38,0.77,241.56,130.06,111.56,-11.24,14.2,14.4,29
Thu Sep 29 06:43:59 GMT-03:00 2022,29-Sep-2022 06:44:00.670,-35.21705215580208,-5.815166453308622,0.022771622985601425,4.0,43.13130331854967,19.384075164794922,-0.47,5.39,8.25,0.01,12.55,0,-0.05,-0.03,0.03,14.9,7.45,14.7,19.61,98,12.86,1010.9,14.5,624.2,1,162.38,371,0,75,-,30.59,23.92,741,19.61,9.02,1.09,28.24,-9.38,-7.03,-7.03,-,0.16,4,43.13,19.38,-5.82,-35.22,24,0.08,-,33,0,8.98,11.13,2.97,0,25.38,0.79,0.82,2.75,579,0.08,0,12.94,1.5,-,8.98,11.13,25.38,0.77,242.54,130.06,112.53,-10.85,14.2,14.5,28
Thu Sep 29 06:44:00 GMT-03:00 2022,29-Sep-2022 06:44:01.669,-35.21705215580208,-5.815166453308622,0.020403113216161728,6.0,43.18870681129153,19.38967514038086,-0.5,5.43,8.23,0.02,12.94,0,-0.05,-0.03,0.03,14.9,7.45,14.7,19.61,98,12.8,1010.91,14.5,623.1,1,162.35,371,0,75,-,30.59,24.71,748,19.61,9.04,1.09,28.24,-8.59,-7.03,-6.25,-,0.16,6,43.19,19.39,-5.82,-35.22,23,0.07,-,33,0,8.98,11.13,2.99,0,25.37,0.08,0.82,2.75,580,0.07,0,13.33,6.5,-,8.98,11.13,25.37,0.77,243.55,130.06,113.55,-10.63,14.2,14.4,27
Thu Sep 29 06:44:01 GMT-03:00 2022,29-Sep-2022 06:44:02.669,-35.21705215580208,-5.815166453308622,0.0,6.0,43.08608227928335,19.39485740661621,-0.45,5.43,8.26,0.02,12.94,0,-0.05,-0.03,0.02,14.9,7.45,14.7,19.61,98,12.8,1010.92,14.5,622.4,1,162.35,371,0,75,-,30.98,23.92,748,19.61,9.04,1.09,28.24,-9.38,-3.91,-3.12,-,0.16,6,43.09,19.39,-5.82,-35.22,23,0.07,-,33,0,8.98,11.13,2.99,0,25.37,0.08,0.83,2.75,580,0,0,12.94,4.5,-,8.98,11.13,25.37,0.77,244.55,130.06,114.54,-10.63,14.22,14.4,27
Thu Sep 29 06:44:02 GMT-03:00 2022,29-Sep-2022 06:44:03.669,-35.21705215580208,-5.815166453308622,0.0,6.0,43.004488281244186,19.394811630249023,-0.44,5.37,8.25,0.01,12.94,0,-0.06,-0.03,0.03,14.9,7.45,14.7,19.61,98,12.74,1010.89,14.5,622.4,1,162.31,371,0,75,-,29.8,24.31,753,19.61,9.07,1.05,28.24,-9.38,0,0.78,-,0.16,6,43,19.39,-5.82,-35.22,20,0,-,33,0,8.98,11.14,2.88,0,25.37,0.1,0.83,2.75,581,0,0,13.33,5,-,8.98,11.14,25.37,0.77,245.53,130.06,115.53,-10.81,14.22,14.4,27
Thu Sep 29 06:44:03 GMT-03:00 2022,29-Sep-2022 06:44:04.671,-35.21705215580208,-5.815166453308622,0.0,4.0,42.983753497131254,19.39286994934082,-0.6,5.41,8.21,0.01,12.94,0,-0.04,-0.03,0.03,14.9,7.45,14.7,19.61,98,12.67,1010.86,14.5,621.2,1,162.27,371,0,75,-,29.41,24.31,768.5,19.61,9.09,1.06,28.24,-8.59,3.12,3.12,-,0.16,4,42.98,19.39,-5.82,-35.22,22,0,-,33,0,8.98,11.14,2.91,0,25.36,0.77,0.83,2.75,582,0,0,13.33,5,-,8.98,11.14,25.36,0.77,246.52,130.06,116.52,-10.8,14.24,14.5,26
Thu Sep 29 06:44:04 GMT-03:00 2022,29-Sep-2022 06:44:05.671,-35.21705215580208,-5.815166453308622,0.019267166033387184,4.0,42.96298060428004,19.394882202148438,-0.47,5.41,8.29,0.02,12.94,0,-0.05,-0.03,0.02,14.9,7.45,14.7,19.61,98,12.61,1010.88,14.5,621.2,1,159.98,371,0,75,-,32.16,24.71,785.5,19.61,9.11,1.24,27.84,-8.59,-0.78,3.12,-,0.16,4,42.96,19.39,-5.82,-35.22,22,0,-,33,0,8.98,11.14,3.38,0,25.35,0.77,0.83,2.75,583,0.07,0,13.33,-1,-,8.98,11.14,25.35,0.77,247.29,130.06,117.29,-10.29,14.24,14.5,27
Thu Sep 29 06:44:05 GMT-03:00 2022,29-Sep-2022 06:44:06.670,-35.21705215580208,-5.815166453308622,1.5648818225599825E-4,4.0,42.88217787374997,19.399002075195312,-0.44,5.44,8.32,0.02,13.73,0.01,-0.04,-0.02,0.03,14.9,7.45,14.7,19.61,98,12.61,1010.91,14.5,620.1,1,159.98,371,0,75,-,32.16,32.55,785.5,19.61,9.11,1.24,27.84,-7.81,-0.78,-2.34,-,0.16,4,42.88,19.4,-5.82,-35.22,20,0,-,33,0,8.98,11.14,3.38,0,25.35,0.75,0.81,3.92,583,0,0,13.73,-1,-,8.98,11.14,25.35,0.77,248.54,130.06,118.53,-10.29,14.16,14.3,27
Thu Sep 29 06:44:06 GMT-03:00 2022,29-Sep-2022 06:44:07.669,-35.21705215580208,-5.815166453308622,0.018948804587125778,4.0,42.92272428062809,19.402868270874023,-0.47,5.42,8.35,0.02,13.73,0.01,-0.05,-0.02,0.04,14.9,7.45,14.7,19.61,98,12.55,1010.9,14.5,620.1,1,157.69,371,0,75,-,38.82,32.55,801,19.61,9.15,1.46,27.45,-7.81,1.56,2.34,-,0.16,4,42.92,19.4,-5.82,-35.22,18,0,-,33,0,8.97,11.14,3.99,0,25.35,0.13,0.81,3.92,585,0.07,0,14.12,3.5,-,8.97,11.14,25.35,0.77,249.48,130.06,119.47,-9.63,14.2,14.3,28
Thu Sep 29 06:44:07 GMT-03:00 2022,29-Sep-2022 06:44:08.670,-35.21705215580208,-5.815166453308622,0.028694966807961464,4.0,42.92365110879686,19.405893325805664,-0.65,5.31,8.24,0.01,13.73,0.01,-0.05,-0.02,0.05,14.9,7.45,14.7,19.61,98,12.49,1010.9,14.5,619,1,157.65,371,0,75,-,38.43,31.37,799,19.61,9.18,1.43,27.45,-7.81,-0.78,2.34,-,0.16,4,42.92,19.41,-5.82,-35.22,20,0.1,-,33,0,8.97,11.15,3.91,0,25.34,0.13,0.81,3.53,587,0.1,0,14.12,4.5,-,8.97,11.15,25.34,0.77,250.52,130.06,120.52,-9.82,14.2,14.4,29
Thu Sep 29 06:44:08 GMT-03:00 2022,29-Sep-2022 06:44:09.670,-35.21705215580208,-5.815166453308622,0.031765736639499664,4.0,42.97771557377386,19.410207748413086,-0.51,5.38,8.27,0.02,13.73,-0.01,-0.05,-0.04,0.02,14.9,7.45,14.7,19.61,98,12.43,1010.87,14.5,619,1,157.62,371,0,75,-,38.43,31.37,794.5,19.61,9.21,1.45,27.45,-7.81,-0.78,-1.56,-,0.16,4,42.98,19.41,-5.82,-35.22,23,0.11,-,33,0,8.97,11.15,3.97,0,25.34,0.83,0.8,3.53,588,0.11,0,14.12,4.5,-,8.97,11.15,25.34,0.77,251.52,130.06,121.52,-9.74,14.2,14.4,30
Thu Sep 29 06:44:09 GMT-03:00 2022,29-Sep-2022 06:44:10.670,-35.21705215580208,-5.815166453308622,0.0,4.0,42.815967737664,19.407238006591797,-0.48,5.4,8.18,0.01,13.33,-0.01,-0.06,-0.03,0.02,14.9,7.45,14.7,19.61,98,12.43,1010.89,14.5,617.5,1,157.58,371,0,75,-,39.22,31.76,794.5,19.61,9.24,1.4,27.45,-7.81,-4.69,-4.69,-,0.16,4,42.82,19.41,-5.82,-35.22,21,0.11,-,33,0,8.97,11.15,3.83,0,25.33,0.74,0.79,3.53,589,0,0,14.12,3.5,-,8.97,11.15,25.33,0.77,252.56,130.06,122.56,-9.88,14.12,14.4,30
Thu Sep 29 06:44:10 GMT-03:00 2022,29-Sep-2022 06:44:11.670,-35.21705215580208,-5.815166453308622,0.0,4.0,42.86000366648831,19.40945816040039,-0.38,5.48,8.22,0.02,13.73,0.01,-0.06,-0.02,0.04,14.9,7.45,14.7,19.61,98,12.37,1010.86,14.5,617.5,1,157.58,371,0,75,-,38.82,31.37,781,19.61,9.24,1.4,27.45,-7.81,-2.34,-1.56,-,0.16,4,42.86,19.41,-5.82,-35.22,23,0,-,33,0,8.97,11.15,3.83,0,25.33,0.09,0.79,3.53,589,0,0,13.73,4.5,-,8.97,11.15,25.33,0.77,253.53,130.06,123.53,-9.88,14.2,14.4,30
Thu Sep 29 06:44:11 GMT-03:00 2022,29-Sep-2022 06:44:12.669,-35.21705215580208,-5.815166453308622,0.0,4.0,42.77306269126619,19.40700912475586,-0.52,5.4,8.23,0.01,13.73,-0.01,-0.05,-0.04,0.02,14.9,7.45,14.7,19.61,98,12.32,1010.92,14.5,616.1,1,157.55,371,0,75,-,38.82,31.37,798.5,19.61,9.27,1.45,27.45,-7.81,1.56,1.56,-,0.16,4,42.77,19.41,-5.82,-35.22,24,0,-,33,0,8.97,11.15,3.97,0,25.33,0.77,0.8,3.53,590,0,0,14.12,3.5,-,8.97,11.15,25.33,0.77,254.56,130.06,124.55,-9.63,14.2,14.4,31
Thu Sep 29 06:44:12 GMT-03:00 2022,29-Sep-2022 06:44:13.671,-35.21705215580208,-5.815166453308622,0.014670866541564465,4.0,42.89063202666865,19.401626586914062,-0.4,5.41,8.21,0.01,13.73,0.01,-0.06,-0.02,0.04,14.9,7.45,14.7,19.61,98,12.26,1010.89,14.5,616.1,1,157.51,371,0,75,-,38.82,31.37,793.5,19.61,9.29,1.43,27.45,-7.81,-2.34,-2.34,-,0.16,4,42.89,19.4,-5.82,-35.22,24,0,-,33,0,8.96,11.16,3.91,0,25.32,0.81,0.8,3.53,591,0.05,0,13.33,-3,-,8.96,11.16,25.32,0.77,255.47,130.06,125.47,-9.81,14.16,14.4,31
Thu Sep 29 06:44:13 GMT-03:00 2022,29-Sep-2022 06:44:14.670,-35.21705215580208,-5.815166453308622,0.044368401169776917,4.0,43.0818099510501,19.391727447509766,-0.48,5.39,8.17,0.01,12.55,0,-0.05,-0.02,0.03,14.9,7.45,14.7,19.61,98,12.2,1010.92,14.5,616.1,1,157.48,371,0,75,-,29.02,25.1,741,19.61,9.31,0.97,27.45,-7.81,-5.47,-5.47,-,0.16,4,43.08,19.39,-5.82,-35.22,24,0.16,-,33,0,8.96,11.16,2.66,0,25.31,0.81,0.8,2.35,593,0.16,0,12.94,8,-,8.96,11.16,25.31,0.77,256.52,130.06,126.51,-11.29,14.2,14.4,28
Thu Sep 29 06:44:14 GMT-03:00 2022,29-Sep-2022 06:44:15.671,-35.21705215580208,-5.815166453308622,0.033118125051259995,4.0,43.17235393826733,19.393383026123047,-0.44,5.4,8.21,0.01,12.94,0.01,-0.05,-0.02,0.04,14.9,7.45,14.7,19.61,98,12.14,1010.87,14.5,615,1,157.44,371,0,75,-,29.02,24.31,744,19.61,9.33,1.01,27.45,-9.38,-5.47,-5.47,-,0.16,4,43.17,19.39,-5.82,-35.22,23,0.12,-,33,0,8.96,11.16,2.77,0,25.31,0.81,0.81,2.75,594,0.12,0,12.94,8,-,8.96,11.16,25.31,0.77,257.53,130.06,127.52,-10.92,14.2,14.5,27
Thu Sep 29 06:44:15 GMT-03:00 2022,29-Sep-2022 06:44:16.670,-35.21705215580208,-5.815166453308622,0.04191819205880165,4.0,43.13984755702608,19.395946502685547,-0.42,5.41,8.21,0.01,12.94,0.01,-0.06,-0.02,0.04,14.9,7.45,14.7,19.61,98,12.14,1010.88,14.5,614.4,1,157.41,371,0,75,-,29.41,23.92,744,19.61,9.35,1.03,27.45,-9.38,-3.91,-3.12,-,0.16,4,43.14,19.4,-5.82,-35.22,23,0.12,-,33,0,8.96,11.16,2.83,0,25.3,0.09,0.87,2.75,595,0.15,0,12.94,6.5,-,8.96,11.16,25.3,0.77,258.56,130.06,128.55,-10.86,14.28,14.5,27
Thu Sep 29 06:44:16 GMT-03:00 2022,29-Sep-2022 06:44:17.675,-35.21705215580208,-5.815166453308622,0.03812280669808388,4.0,43.25567486903385,19.38890838623047,-0.45,5.38,8.28,0.02,12.55,0.01,-0.05,-0.03,0.04,14.9,7.45,14.7,19.61,98,12.09,1010.91,14.5,614.4,1,157.41,371,0,75,-,29.8,23.92,751.5,19.61,9.35,1.03,27.45,-9.38,-0.78,0,-,0.16,4,43.26,19.39,-5.82,-35.22,24,0.15,-,33,0,8.96,11.16,2.83,0,25.3,0.1,0.86,2.75,595,0.14,0,12.94,4.5,-,8.96,11.16,25.3,0.77,259.53,130.06,129.52,-10.86,14.22,14.4,27
Thu Sep 29 06:44:17 GMT-03:00 2022,29-Sep-2022 06:44:18.670,-35.21705215580208,-5.815166453308622,0.0465087853372097,4.0,43.37764567031758,19.387237548828125,-0.56,5.39,8.22,0.01,12.94,0,-0.05,-0.03,0.04,14.9,7.45,14.7,19.61,98,12.03,1010.94,14.5,613.1,1,157.37,371,0,75,-,29.41,23.92,751.5,19.61,9.37,1.02,27.45,-9.38,2.34,2.34,-,0.16,4,43.38,19.39,-5.82,-35.22,23,0.14,-,33,0,8.96,11.17,2.8,0,25.3,0.78,0.85,2.75,596,0.17,0,12.94,5,-,8.96,11.17,25.3,0.77,260.54,130.06,130.53,-10.93,14.2,14.4,26
Thu Sep 29 06:44:18 GMT-03:00 2022,29-Sep-2022 06:44:19.669,-35.21705215580208,-5.815166453308622,0.0384414941072464,4.0,43.372430256193226,19.388154983520508,-0.6,5.41,8.21,0.01,12.94,0,-0.04,-0.03,0.03,14.9,7.45,14.7,19.61,98,11.98,1010.9,14.5,613.1,1,157.34,371,0,75,-,29.8,23.92,755.5,19.61,9.39,1.03,27.45,-9.38,-2.34,-3.12,-,0.16,4,43.37,19.39,-5.82,-35.22,23,0.14,-,33,0,8.95,11.17,2.83,0,25.29,0.74,0.83,2.75,598,0.14,0,13.33,6,-,8.95,11.17,25.29,0.77,261.55,130.06,131.55,-10.89,14.26,14.4,26
Thu Sep 29 06:44:19 GMT-03:00 2022,29-Sep-2022 06:44:20.670,-35.21705215580208,-5.815166453308622,0.04177473112940788,4.0,43.39413890745913,19.38959503173828,-0.54,5.49,8.31,0.03,12.94,0,-0.04,-0.04,0.04,14.9,7.45,14.7,19.61,98,11.92,1010.93,14.5,612.5,1,157.3,371,0,75,-,31.37,24.31,755.5,19.61,9.41,1.1,27.45,-9.38,-1.56,-3.12,-,0.16,4,43.39,19.39,-5.82,-35.22,24,0.15,-,33,0,8.95,11.17,3.02,0,25.29,0.74,0.83,2.75,599,0.15,0,13.33,0.5,-,8.95,11.17,25.29,0.77,262.49,130.06,132.49,-10.67,14.22,14.5,26
