GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Sep 28 06:56:38 GMT-03:00 2022,28-Sep-2022 06:56:41.367,-35.20480231255441,-5.7922923605159635,0.02921486273407936,4.0,19.662956055961594,272.2803039550781,0.04,5.67,8.06,-0.02,13.33,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,16.04,1013.37,14.65,595.3,1,254.99,326,0,86,-,29.41,25.49,875.5,20.39,38.21,1.15,39.61,-7.81,0.78,0.78,-,0.66,4,19.66,272.28,-5.79,-35.2,21,0.11,-,41,0,10.06,9.94,3.16,0,28.41,0.09,0.81,3.14,1152,0.11,0,13.73,7.5,-,10.06,9.94,28.41,4.4,1037.13,666.94,370.23,-10.92,14.24,14.4,29
Wed Sep 28 06:56:39 GMT-03:00 2022,28-Sep-2022 06:56:42.367,-35.20480231255441,-5.7922923605159635,0.049440450966358185,4.0,19.70417513750072,272.28009033203125,0.02,5.68,8.02,-0.02,12.16,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,16.04,1013.37,14.65,594.6,1,254.99,326,0,86,-,29.41,18.43,875.5,20.39,38.21,1.15,39.61,-9.38,4.69,5.47,-,0.66,4,19.7,272.28,-5.79,-35.2,22,0.11,-,41,0,10.06,9.94,3.16,0,28.41,0.25,0.8,2.35,1153,0.18,0,12.94,4.5,-,10.06,9.94,28.41,4.4,1038.02,666.94,371.13,-10.92,14.26,14.5,29
Wed Sep 28 06:56:40 GMT-03:00 2022,28-Sep-2022 06:56:43.367,-35.20480231255441,-5.7922923605159635,0.04066362977027893,4.0,19.794824989608017,272.2950439453125,0.04,5.7,8.04,-0.02,12.16,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,16.02,1013.32,14.65,594.3,1,254.98,326,0,86,-,21.96,17.25,835,20.39,38.23,0.82,39.61,-10.16,6.25,7.03,-,0.66,4,19.79,272.3,-5.79,-35.2,23,0.18,-,42,0,10.06,9.94,2.24,0,28.41,0.08,0.79,1.96,1153,0.15,0,12.55,5,-,10.06,9.94,28.41,4.4,1039.13,666.94,372.23,-12.13,14.28,14.5,26
Wed Sep 28 06:56:41 GMT-03:00 2022,28-Sep-2022 06:56:44.364,-35.20480231255441,-5.7922923605159635,0.10755059123039246,4.0,19.75515119977774,272.30499267578125,0.02,5.67,8.03,-0.02,11.76,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,16.01,1013.38,14.65,594.3,1,254.97,326,0,86,-,21.96,17.25,802.5,20.39,38.25,0.79,39.61,-10.94,8.59,8.59,-,0.66,4,19.76,272.3,-5.79,-35.2,23,0.15,-,42,0,10.06,9.94,2.16,0,28.41,0.84,0.79,1.96,1154,0.39,0,12.16,8,-,10.06,9.94,28.41,4.4,1040.08,666.94,373.18,-12.1,14.22,14.5,24
Wed Sep 28 06:56:42 GMT-03:00 2022,28-Sep-2022 06:56:45.364,-35.20480231255441,-5.7922923605159635,0.0,4.0,19.755492495460878,272.32196044921875,0.02,5.66,8.03,-0.02,11.76,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.99,1013.37,14.65,594.3,1,252.43,326,0,86,-,21.96,18.04,741.5,20.39,38.26,0.76,39.22,-10.94,8.59,8.59,-,0.66,4,19.76,272.32,-5.79,-35.2,24,0,-,42,0,10.06,9.94,2.08,0,28.41,0.84,0.79,1.96,1155,0,0,12.16,8,-,10.06,9.94,28.41,4.4,1041.06,666.94,374.16,-12.09,14.22,14.5,22
Wed Sep 28 06:56:43 GMT-03:00 2022,28-Sep-2022 06:56:46.364,-35.20480231255441,-5.7922923605159635,0.0,4.0,19.8868436637054,272.3492126464844,0.01,5.69,8.07,-0.02,11.76,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.99,1013.37,14.65,593.5,1,252.43,326,0,86,-,22.75,18.43,741.5,20.39,38.26,0.76,39.22,-10.94,4.69,4.69,-,0.66,4,19.89,272.35,-5.79,-35.2,24,0,-,42,0,10.06,9.94,2.08,0,28.41,0.87,0.78,1.96,1157,0,0,12.16,8,-,10.06,9.94,28.41,4.4,1042.12,666.94,375.23,-12.09,14.28,14.4,22
Wed Sep 28 06:56:44 GMT-03:00 2022,28-Sep-2022 06:56:47.364,-35.20480231255441,-5.7922923605159635,0.0,4.0,19.80908695082796,272.37774658203125,0.02,5.68,8.04,-0.02,11.76,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.97,1013.34,14.65,593.1,1,249.89,326,0,86,-,23.14,18.43,725,20.39,38.28,0.76,38.82,-10.94,1.56,1.56,-,0.66,4,19.81,272.38,-5.79,-35.2,23,0,-,42,0,10.06,9.94,2.08,0,28.41,0.86,0.81,1.96,1157,0,0,12.16,9,-,10.06,9.94,28.41,4.4,1043.12,666.94,376.23,-11.88,14.16,14.5,21
Wed Sep 28 06:56:45 GMT-03:00 2022,28-Sep-2022 06:56:48.364,-35.20480231255441,-5.7922923605159635,0.008814757689833641,4.0,19.844081024037102,272.41619873046875,0.06,5.69,7.99,-0.03,11.76,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.95,1013.35,14.65,593.1,1,249.88,326,0,86,-,23.53,18.43,726,20.39,38.3,0.78,38.82,-10.94,-0.78,1.56,-,0.66,4,19.84,272.42,-5.79,-35.2,23,0,-,42,0,10.06,9.94,2.13,0,28.41,0.86,0.81,1.96,1158,0.03,0,12.16,6.5,-,10.06,9.94,28.41,4.4,1044.13,666.94,377.23,-11.75,14.16,14.5,21
Wed Sep 28 06:56:46 GMT-03:00 2022,28-Sep-2022 06:56:49.365,-35.20480231255441,-5.7922923605159635,0.01237852219492197,4.0,19.860842363557886,272.4340515136719,0.15,5.6,7.98,-0.03,11.76,0.01,0,-0.04,0.01,14.9,7.45,14.7,20.39,94,15.93,1013.69,14.65,592.5,1,249.86,326,0,86,-,23.14,18.43,730.5,20.39,38.31,0.75,38.82,-10.94,-3.12,-1.56,-,0.66,4,19.86,272.43,-5.79,-35.2,25,0.03,-,42,0,10.06,9.94,2.05,0,28.41,0.83,0.9,1.96,1160,0.04,0,12.16,9,-,10.06,9.94,28.41,4.4,1045.12,666.94,378.23,-11.86,14.22,14.4,20
Wed Sep 28 06:56:47 GMT-03:00 2022,28-Sep-2022 06:56:50.364,-35.20480231255441,-5.7922923605159635,0.014927332289516926,4.0,19.813552222196254,272.4515380859375,0.18,5.7,7.97,-0.03,11.76,0,-0.01,-0.03,0,14.9,7.45,14.7,20.39,94,15.93,1013.29,14.65,592.5,1,249.85,326,0,86,-,23.14,20,756,20.39,38.33,0.89,38.82,-10.94,-3.12,-3.91,-,0.66,4,19.81,272.45,-5.79,-35.2,23,0.03,-,42,0,10.05,9.95,2.44,0,28.4,0.79,0.89,1.96,1161,0.05,0,12.16,9,-,10.05,9.95,28.4,4.4,1046.13,666.94,379.23,-11.35,14.26,14.5,21
Wed Sep 28 06:56:48 GMT-03:00 2022,28-Sep-2022 06:56:51.363,-35.20480231255441,-5.7922923605159635,0.02107183076441288,4.0,19.89531531875498,272.4775695800781,-0.01,5.7,8.02,-0.02,13.73,0,-0.03,-0.04,0,14.9,7.45,14.7,20.39,94,15.92,1013.37,14.65,591.5,1,249.85,326,0,86,-,25.88,28.63,756,20.39,38.33,0.89,38.82,-8.59,-6.25,-3.91,-,0.66,4,19.9,272.48,-5.79,-35.2,22,0.05,-,42,0,10.05,9.95,2.44,0,28.4,0.1,0.88,3.53,1162,0.08,0,12.94,19.5,-,10.05,9.95,28.4,4.4,1047.09,666.94,380.2,-11.35,14.2,14.2,21
Wed Sep 28 06:56:49 GMT-03:00 2022,28-Sep-2022 06:56:52.367,-35.20480231255441,-5.7922923605159635,0.016549361869692802,4.0,19.778180468835423,272.4957275390625,-0.03,5.66,8.04,-0.02,13.33,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.9,1013.38,14.65,590.5,1,252.36,326,0,86,-,33.33,28.63,819.5,20.39,38.35,1.18,39.22,-8.59,-0.78,0,-,0.66,4,19.78,272.5,-5.79,-35.2,23,0.08,-,42,0,10.05,9.95,3.22,0,28.4,0.08,0.86,3.14,1162,0.06,0,13.33,3.5,-,10.05,9.95,28.4,4.4,1048.12,666.94,381.22,-10.44,14.2,14.4,23
Wed Sep 28 06:56:50 GMT-03:00 2022,28-Sep-2022 06:56:53.366,-35.20480231255441,-5.7922923605159635,0.011418347246944904,4.0,19.80231353320829,272.5157470703125,0,5.72,8.01,-0.02,13.33,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.88,1013.38,14.65,590.5,1,252.35,326,0,86,-,32.94,25.49,796.5,20.39,38.37,1.18,39.22,-7.81,3.12,3.91,-,0.66,4,19.8,272.52,-5.79,-35.2,22,0.06,-,42,0,10.05,9.95,3.24,0,28.4,0.09,0.83,3.53,1163,0.04,0,13.73,6.5,-,10.05,9.95,28.4,4.4,1049.11,666.94,382.21,-10.75,14.24,14.5,24
Wed Sep 28 06:56:51 GMT-03:00 2022,28-Sep-2022 06:56:54.366,-35.20480231255441,-5.7922923605159635,0.017155388370156288,4.0,19.84645623347761,272.5343017578125,0.07,5.66,8.03,-0.02,13.33,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.86,1013.34,14.65,590.5,1,252.33,326,0,86,-,31.76,26.27,938.5,20.39,38.4,1.34,39.22,-7.81,4.69,3.91,-,0.66,4,19.85,272.53,-5.79,-35.2,22,0.04,-,42,0,10.05,9.95,3.66,0,28.4,0.09,0.83,3.53,1164,0.06,0,13.73,4.5,-,10.05,9.95,28.4,4.4,1050.11,666.94,383.21,-10.11,14.2,14.5,25
Wed Sep 28 06:56:52 GMT-03:00 2022,28-Sep-2022 06:56:55.366,-35.20480231255441,-5.7922923605159635,0.015696870163083076,4.0,19.851775751235277,272.5489807128906,-0.04,5.73,8.01,-0.02,13.33,0,-0.01,-0.04,0,14.9,7.45,14.7,20.39,94,15.84,1013.4,14.65,588.9,1,252.32,326,0,86,-,31.76,25.1,914.5,20.39,38.43,1.32,39.22,-7.81,0.78,3.91,-,0.66,4,19.85,272.55,-5.79,-35.2,23,0.06,-,42,0,10.05,9.95,3.61,0,28.4,0.85,0.82,3.53,1165,0.06,0,13.73,5,-,10.05,9.95,28.4,4.4,1051,666.94,384.1,-10.85,14.2,14.5,25
Wed Sep 28 06:56:53 GMT-03:00 2022,28-Sep-2022 06:56:56.367,-35.20480231255441,-5.7922923605159635,0.011311791837215424,4.0,19.828438720555617,272.5709228515625,0.04,5.65,8.08,-0.02,13.33,0,-0.02,-0.04,0,14.9,7.45,14.7,20.39,94,15.83,1013.35,14.65,588.9,1,249.78,326,0,86,-,31.76,25.1,919.5,20.39,38.45,1.33,38.82,-7.81,0.78,-0.78,-,0.66,4,19.83,272.57,-5.79,-35.2,22,0.04,-,42,0,10.05,9.95,3.63,0,28.4,0.82,0.81,3.53,1167,0.04,0,13.73,5,-,10.05,9.95,28.4,4.4,1052.11,666.94,385.22,-10.73,14.16,14.5,26
Wed Sep 28 06:56:54 GMT-03:00 2022,28-Sep-2022 06:56:57.367,-35.20480231255441,-5.7922923605159635,0.012216166593134403,4.0,19.8483754233974,272.58673095703125,-0.05,5.71,8.05,-0.02,12.16,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.83,1013.4,14.65,587.5,1,249.78,326,0,86,-,31.76,19.61,919.5,20.39,38.45,1.33,38.82,-9.38,-3.12,-3.91,-,0.66,4,19.85,272.59,-5.79,-35.2,23,0.04,-,42,0,10.05,9.95,3.63,0,28.4,0.75,0.8,1.96,1167,0.04,0,12.94,-3,-,10.05,9.95,28.4,4.4,1053.14,666.94,386.24,-10.73,14.08,14.3,26
Wed Sep 28 06:56:55 GMT-03:00 2022,28-Sep-2022 06:56:58.367,-35.20480231255441,-5.7922923605159635,0.0,4.0,19.88537233794137,272.5888671875,-0.01,5.7,8.04,-0.02,12.16,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.81,1013.35,14.65,587.1,1,247.25,326,0,86,-,23.53,19.61,719.5,20.39,38.47,0.75,38.43,-10.94,-7.03,-7.03,-,0.66,4,19.89,272.59,-5.79,-35.2,22,0.04,-,42,0,10.05,9.95,2.05,0,28.39,0.84,0.82,1.96,1168,0,0,12.16,9.5,-,10.05,9.95,28.39,4.4,1054.12,666.94,387.23,-12.45,14.28,14.5,23
Wed Sep 28 06:56:56 GMT-03:00 2022,28-Sep-2022 06:56:59.367,-35.20480231255441,-5.7922923605159635,0.0,4.0,19.9541123182813,272.5618591308594,0.08,5.71,8.03,-0.02,12.16,0.01,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.79,1013.38,14.65,587.1,1,247.23,326,0,86,-,24.31,19.22,722,20.39,38.48,0.78,38.43,-10.94,-8.59,-9.38,-,0.66,4,19.95,272.56,-5.79,-35.2,22,0,-,42,0,10.05,9.95,2.13,0,28.39,0.8,0.85,2.35,1169,0,0,12.16,7.5,-,10.05,9.95,28.39,4.4,1055.14,666.94,388.24,-11.73,14.2,14.5,22
Wed Sep 28 06:56:57 GMT-03:00 2022,28-Sep-2022 06:57:00.365,-35.20480231255441,-5.7922923605159635,0.0,4.0,19.970082086576628,272.64788818359375,0.02,5.64,8.01,-0.03,12.16,0,-0.02,-0.04,0,14.9,7.45,14.7,20.39,94,15.77,1013.38,14.65,586.1,1,249.74,326,0,86,-,24.71,19.61,717.5,20.39,38.5,0.79,38.82,-10.94,-7.81,-7.81,-,0.66,4,19.97,272.65,-5.79,-35.2,21,0,-,42,0,10.05,9.95,2.16,0,28.39,0.08,0.88,2.35,1170,0,0,12.55,9.5,-,10.05,9.95,28.39,4.4,1056.12,666.94,389.22,-11.7,14.18,14.4,21
Wed Sep 28 06:56:58 GMT-03:00 2022,28-Sep-2022 06:57:01.366,-35.20480231255441,-5.7922923605159635,0.019493598490953445,4.0,19.997849271228898,272.65216064453125,0.08,5.65,8.03,-0.02,12.16,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.76,1013.35,14.65,586.1,1,249.73,326,0,86,-,24.31,19.22,717,20.39,38.51,0.78,38.82,-10.94,-5.47,-4.69,-,0.66,4,20,272.65,-5.79,-35.2,22,0,-,42,0,10.05,9.95,2.13,0,28.39,0.08,0.87,1.96,1171,0.07,0,12.55,6,-,10.05,9.95,28.39,4.4,1057.13,666.94,390.23,-11.72,14.2,14.4,21
Wed Sep 28 06:56:59 GMT-03:00 2022,28-Sep-2022 06:57:02.367,-35.20480231255441,-5.7922923605159635,0.020284147933125496,4.0,20.04286475259431,272.66845703125,-0.67,5.6,8.07,-0.02,12.16,0,-0.09,-0.04,0,14.9,7.45,14.7,20.39,94,15.74,1013.42,14.65,586.1,1,249.72,326,0,86,-,24.31,19.22,728,20.39,38.52,0.79,38.82,-10.16,-3.12,-3.12,-,0.66,4,20.04,272.67,-5.79,-35.2,22,0.07,-,42,0,10.05,9.95,2.16,0,28.39,0.09,0.86,1.96,1172,0.07,0,12.55,6.5,-,10.05,9.95,28.39,4.4,1058.12,666.94,391.22,-11.68,14.16,14.5,21
Wed Sep 28 06:57:00 GMT-03:00 2022,28-Sep-2022 06:57:03.365,-35.20480231255441,-5.7922923605159635,0.017614519223570824,4.0,19.983756464388236,272.6669006347656,-0.06,5.71,8.03,-0.02,12.16,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.72,1013.36,14.65,586.1,1,252.23,326,0,86,-,23.92,19.22,735,20.39,38.53,0.78,39.22,-10.16,-0.78,0,-,0.66,4,19.98,272.67,-5.79,-35.2,22,0.07,-,42,0,10.05,9.95,2.13,0,28.39,0.1,0.84,1.96,1173,0.06,0,12.55,6.5,-,10.05,9.95,28.39,4.4,1059.13,666.94,392.24,-11.76,14.26,14.5,20
Wed Sep 28 06:57:01 GMT-03:00 2022,28-Sep-2022 06:57:04.366,-35.20480231255441,-5.7922923605159635,0.033840518444776535,4.0,20.054944185835513,272.6751403808594,-0.04,5.77,8,-0.02,12.16,0,-0.03,-0.02,0,14.9,7.45,14.7,20.39,94,15.7,1013.37,14.65,584.5,1,252.21,326,0,86,-,25.1,18.43,751,20.39,38.55,0.91,39.22,-10.16,2.34,0,-,0.66,4,20.05,272.68,-5.79,-35.2,22,0.06,-,42,0,10.05,9.95,2.49,0,28.39,0.1,0.84,1.96,1174,0.12,0,12.94,3.5,-,10.05,9.95,28.39,4.4,1060.12,666.94,393.23,-11.31,14.26,14.5,21
Wed Sep 28 06:57:02 GMT-03:00 2022,28-Sep-2022 06:57:05.367,-35.20480231255441,-5.7922923605159635,8.748311083763838E-4,4.0,19.975417571341517,272.68548583984375,0.01,5.66,8.04,-0.02,12.55,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.69,1013.36,14.65,584.5,1,252.2,326,0,86,-,33.33,21.18,767,20.39,38.58,1.39,39.22,-10.16,4.69,2.34,-,0.67,4,19.98,272.69,-5.79,-35.2,23,0,-,42,0,10.05,9.95,3.8,0,28.38,0.28,0.83,2.75,1176,0,0,12.94,3.5,-,10.05,9.95,28.38,4.4,1061.12,666.94,394.23,-9.65,14.26,14.5,24
Wed Sep 28 06:57:03 GMT-03:00 2022,28-Sep-2022 06:57:06.365,-35.20480231255441,-5.7922923605159635,0.007006729021668434,4.0,19.958196233996706,272.7013854980469,0.02,5.62,8.05,-0.03,12.94,0,-0.02,-0.04,0,14.9,7.45,14.7,20.39,94,15.69,1013.4,14.65,583,1,252.19,326,0,86,-,33.33,24.31,767,20.39,38.6,1.14,39.22,-7.81,4.69,5.47,-,0.67,4,19.96,272.7,-5.79,-35.2,24,0,-,42,0,10.05,9.95,3.13,0,28.38,0.75,0.82,3.14,1177,0.03,0,13.73,1.5,-,10.05,9.95,28.38,4.4,1062.11,666.94,395.21,-10.62,13.28,13.6,25
Wed Sep 28 06:57:04 GMT-03:00 2022,28-Sep-2022 06:57:07.366,-35.20480231255441,-5.7922923605159635,0.06261377036571503,4.0,19.831665907096372,272.681884765625,0.07,5.65,7.98,-0.03,13.33,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.67,1013.4,14.65,582,1,252.19,326,0,86,-,32.55,24.31,750,20.39,38.6,1.14,39.22,-7.81,1.56,1.56,-,0.67,4,19.83,272.68,-5.79,-35.2,24,0.03,-,42,0,10.05,9.95,3.13,0,28.38,0.77,0.81,3.53,1177,0.23,0,13.73,3.5,-,10.05,9.95,28.38,4.4,1063.1,666.94,396.21,-10.62,14.26,14.4,25
Wed Sep 28 06:57:05 GMT-03:00 2022,28-Sep-2022 06:57:08.366,-35.20480231255441,-5.7922923605159635,0.055314384400844574,4.0,19.730938668174176,272.71197509765625,-0.01,5.69,7.98,-0.03,13.33,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.65,1013.4,14.65,582,1,252.17,326,0,86,-,32.55,26.27,927,20.39,38.63,1.37,39.22,-7.03,0,0.78,-,0.67,4,19.73,272.71,-5.79,-35.2,22,0.23,-,42,0,10.05,9.95,3.74,0,28.38,0.17,0.8,3.53,1178,0.2,0,13.73,3,-,10.05,9.95,28.38,4.4,1064.07,666.94,397.17,-9.73,14.18,14.5,27
Wed Sep 28 06:57:06 GMT-03:00 2022,28-Sep-2022 06:57:09.366,-35.20480231255441,-5.7922923605159635,0.036019135266542435,4.0,19.762470344795453,272.72650146484375,-0.05,5.87,8.1,-0.01,13.33,0.01,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.63,1013.41,14.65,580.4,1,252.16,326,0,86,-,31.76,25.88,936.5,20.39,38.65,1.34,39.22,-7.81,0,-0.78,-,0.67,4,19.76,272.73,-5.79,-35.2,23,0.2,-,42,0,10.05,9.95,3.66,0,28.38,0.82,0.79,3.53,1179,0.13,0,13.73,4.5,-,10.05,9.95,28.38,4.4,1065.13,666.94,398.23,-10.75,14.2,14.5,27
Wed Sep 28 06:57:07 GMT-03:00 2022,28-Sep-2022 06:57:10.367,-35.20480231255441,-5.7922923605159635,0.022688064724206924,4.0,19.72430260408488,272.7253723144531,0.05,5.72,7.98,-0.02,13.33,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.62,1013.38,14.65,580.4,1,252.15,326,0,86,-,32.16,25.1,903.5,20.39,38.68,1.33,39.22,-7.81,-3.91,-0.78,-,0.67,4,19.72,272.73,-5.79,-35.2,22,0.13,-,42,0,10.05,9.95,3.63,0,28.38,0.82,0.79,3.53,1180,0.08,0,13.73,5,-,10.05,9.95,28.38,4.4,1065.97,666.94,399.07,-10.82,14.2,14.5,26
Wed Sep 28 06:57:08 GMT-03:00 2022,28-Sep-2022 06:57:11.366,-35.20480231255441,-5.7922923605159635,0.01700686104595661,4.0,19.699335961149615,272.7191162109375,0.04,5.67,8.05,-0.02,13.33,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.62,1013.37,14.65,579.6,1,252.13,326,0,86,-,32.16,25.88,903.5,20.39,38.7,0.84,39.22,-7.81,-3.91,-5.47,-,0.67,4,19.7,272.72,-5.79,-35.2,22,0.13,-,42,0,10.05,9.95,2.3,0,28.38,0.54,0.78,3.53,1182,0.06,0,13.73,5,-,10.05,9.95,28.38,4.4,1067.11,666.94,400.21,-12.14,14.2,14.4,24
Wed Sep 28 06:57:09 GMT-03:00 2022,28-Sep-2022 06:57:12.367,-35.20480231255441,-5.7922923605159635,0.02737240493297577,4.0,19.863138782104084,272.71551513671875,0.04,5.69,8.08,-0.02,11.76,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.6,1013.38,14.65,579.6,1,252.13,326,0,86,-,26.67,18.82,762,20.39,38.7,0.84,39.22,-10.16,-0.78,-0.78,-,0.67,4,19.86,272.72,-5.79,-35.2,22,0.06,-,42,0,10.05,9.95,2.3,0,28.38,0.81,0.78,1.96,1182,0.1,0,12.55,0,-,10.05,9.95,28.38,4.4,1068.15,666.94,401.25,-12.14,14.26,14.4,24
Wed Sep 28 06:57:10 GMT-03:00 2022,28-Sep-2022 06:57:13.366,-35.20480231255441,-5.7922923605159635,0.020144734531641006,4.0,19.81610437215489,272.6946716308594,0.06,5.67,8.03,-0.02,12.16,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.58,1013.43,14.65,578.5,1,252.12,326,0,86,-,23.53,18.82,721,20.39,38.71,0.76,39.22,-10.94,-0.78,-3.12,-,0.67,4,19.82,272.69,-5.79,-35.2,23,0.1,-,43,0,10.04,9.96,2.08,0,28.37,0.86,0.79,2.35,1183,0.07,0,12.16,9.5,-,10.04,9.96,28.37,4.4,1069.14,666.94,402.24,-11.95,14.26,14.5,23
Wed Sep 28 06:57:11 GMT-03:00 2022,28-Sep-2022 06:57:14.366,-35.20480231255441,-5.7922923605159635,0.023241564631462097,4.0,19.82228288506316,272.6998596191406,-0,5.68,8.04,-0.02,12.16,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.57,1013.39,14.65,578.5,1,252.11,326,0,86,-,24.31,19.22,722,20.39,38.72,0.77,39.22,-10.94,-5.47,-6.25,-,0.67,4,19.82,272.7,-5.79,-35.2,23,0.07,-,43,0,10.04,9.96,2.11,0,28.37,0.81,0.85,1.96,1184,0.08,0,12.16,7.5,-,10.04,9.96,28.37,4.4,1070.14,666.94,403.24,-11.75,14.26,14.5,22
Wed Sep 28 06:57:12 GMT-03:00 2022,28-Sep-2022 06:57:15.367,-35.20480231255441,-5.7922923605159635,0.0255583543330431,4.0,19.860609239054316,272.70709228515625,0.04,5.63,8.07,-0.02,12.16,0,-0.03,-0.04,0,14.9,7.45,14.7,20.39,94,15.55,1013.39,14.65,578.5,1,252.09,326,0,85,-,24.31,19.22,713,20.39,38.74,0.78,39.22,-10.94,-7.81,-8.59,-,0.67,4,19.86,272.71,-5.79,-35.2,22,0.08,-,43,0,10.04,9.96,2.13,0,28.37,0.64,0.89,1.96,1185,0.09,0,12.55,7.5,-,10.04,9.96,28.37,4.4,1071.11,666.94,404.21,-11.73,14.28,14.5,21
Wed Sep 28 06:57:13 GMT-03:00 2022,28-Sep-2022 06:57:16.364,-35.20480231255441,-5.7922923605159635,0.03504332900047302,4.0,19.967993467298278,272.68328857421875,-0.06,5.69,8.04,-0.02,12.16,0,-0.03,-0.03,0,14.9,7.45,14.7,20.39,94,15.53,1013.39,14.65,577.5,1,252.08,326,0,85,-,24.31,19.22,727.5,20.39,38.76,0.79,39.22,-10.16,-4.69,-8.59,-,0.67,4,19.97,272.68,-5.79,-35.2,22,0.13,-,43,0,10.04,9.96,2.16,0,28.37,0.64,0.89,1.96,1187,0.13,0,12.55,7.5,-,10.04,9.96,28.37,4.4,1072.14,666.94,405.24,-11.65,14.28,14.5,21
Wed Sep 28 06:57:14 GMT-03:00 2022,28-Sep-2022 06:57:17.365,-35.20480231255441,-5.7922923605159635,0.039442844688892365,4.0,19.911602449074213,272.67718505859375,0.03,5.65,8.02,-0.03,12.16,0,-0.02,-0.03,0,14.9,7.45,14.7,20.39,94,15.51,1013.36,14.65,576.9,1,252.07,326,0,85,-,23.53,18.82,740,20.39,38.77,0.79,39.22,-10.16,-4.69,-3.91,-,0.67,4,19.91,272.68,-5.79,-35.2,24,0.14,-,43,0,10.04,9.96,2.16,0,28.37,0.09,0.87,1.96,1188,0.14,0,12.16,6.5,-,10.04,9.96,28.37,4.4,1073.14,666.94,406.24,-11.71,14.26,14.5,20
