GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Sep 27 06:55:48 GMT-03:00 2022,27-Sep-2022 06:55:50.318,-35.204644843194316,-5.792347755528149,2.080021619796753,6.0,22.496309185763074,1.825445294380188,-0.1,5.27,8.19,-0.02,13.33,-0.03,0,-0.08,0,14.9,7.45,14.7,20,87,18.97,1013.77,14.65,593.2,1,413.05,278,0,86,1.65,46.67,25.49,1303,20,31.64,2.71,54.12,-7.03,-5.47,-6.25,-,0.55,6,22.5,1.83,-5.79,-35.2,22,1.46,2.21,40,1.48,11.91,8.4,7.41,4.17,33.65,0.85,0.84,2.75,1007,7.49,7,15.29,-4.5,12.06,11.91,8.4,33.65,4.41,903.07,590.46,312.61,-9.12,14.16,14.5,45
Tue Sep 27 06:55:49 GMT-03:00 2022,27-Sep-2022 06:55:51.325,-35.204646189297584,-5.792328459617708,2.162781238555908,6.0,22.43281624420986,347.31353759765625,-1.78,5.76,8.66,0.07,18.04,0.03,-0.23,-0.01,0,23.14,11.76,14.7,20,87,18.95,1013.74,14.65,593.6,1,409.54,278,0,86,1.65,34.9,46.27,870,20,31.67,1.37,53.73,-5.47,-10.16,-7.81,-,0.55,6,22.43,347.31,-5.79,-35.2,21,0.49,2.21,40,5.12,11.9,8.4,3.74,14.47,33.62,0.08,0.87,8.24,1008,7.79,7,20.39,8,12.06,11.9,8.4,33.62,4.41,904.08,591.47,312.61,-11.83,14.26,14.5,39
Tue Sep 27 06:55:50 GMT-03:00 2022,27-Sep-2022 06:55:52.321,-35.20465501368301,-5.79230778298577,2.884749412536621,6.0,22.36381969153884,320.464599609375,-1.3,4.96,7.6,-0.07,15.29,0,-0.05,0.02,-0.04,23.14,11.76,14.7,20,87,18.94,1013.76,14.65,593.6,1,409.21,278,0,86,1.81,49.41,46.27,1669.5,20,31.73,3.64,53.73,-5.47,-1.56,0.78,-,0.55,6,22.36,320.46,-5.79,-35.2,23,1.21,2.43,40,1.92,11.89,8.41,9.97,5.43,33.58,0.08,0.81,6.27,1009,10.39,9,17.25,22.5,10.37,11.89,8.41,33.58,4.41,905.08,592.46,312.61,-3.41,14.24,14.5,48
Tue Sep 27 06:55:51 GMT-03:00 2022,27-Sep-2022 06:55:53.321,-35.20467474415802,-5.792291067863184,2.891472339630127,6.0,22.35814464648829,300.05963134765625,-0.18,4.93,7.4,-0.1,15.29,0,0,0.03,-0.03,16.08,8.63,14.7,20,87,18.93,1013.75,14.65,595.5,1,408.72,278,0,86,2.02,30.2,29.8,1430,20,31.77,1.83,53.73,-7.81,-0.78,-1.56,-,0.55,6,22.36,320.46,-5.79,-35.2,21,0.61,2.71,41,4.91,11.88,8.42,5.02,13.86,33.55,0.71,0.79,6.27,1010,10.41,11,12.94,27,13.52,11.88,8.42,33.55,4.42,906.08,593.47,312.61,-11.7,14.16,14.5,41
Tue Sep 27 06:55:51 GMT-03:00 2022,27-Sep-2022 06:55:54.320,-35.20467474415802,-5.792291067863184,2.891472339630127,6.0,22.35814464648829,300.05963134765625,0.08,7.05,9.56,0.14,13.73,0.03,0.03,-0.06,0.07,20.39,9.41,14.7,20,87,18.92,1013.74,14.65,595.5,1,408.38,278,0,85,2.02,20.78,19.22,1092,20,31.79,0.96,53.73,-7.81,1.56,-1.56,-,0.55,6,22.36,300.06,-5.79,-35.2,21,0.41,2.71,41,11.44,11.88,8.42,2.63,32.33,33.55,0.71,0.79,3.92,1012,10.41,10,12.94,3.5,13.52,11.88,8.42,33.55,4.42,907.03,594.41,312.61,-12.84,14.16,14.5,34
Tue Sep 27 06:55:53 GMT-03:00 2022,27-Sep-2022 06:55:55.324,-35.204726628569276,-5.79228337951558,2.663679361343384,6.0,23.846409777141815,291.24627685546875,-0.07,4.83,8.5,-0.01,12.16,0.03,0.06,0,0.02,14.9,7.45,14.7,20,87,18.9,1013.78,14.65,595.8,1,408.35,278,0,85,2.02,20.39,16.08,914.5,20,31.8,0.86,53.73,-10.16,3.12,2.34,-,0.55,6,23.03,292.85,-5.79,-35.2,20,1.16,2.71,41,11.59,11.88,8.42,2.36,32.75,33.55,0.13,0.77,2.35,1013,9.59,9,12.94,3.5,13.52,11.88,8.42,33.55,4.42,908.08,595.47,312.61,-12.52,14.2,14.5,29
Tue Sep 27 06:55:53 GMT-03:00 2022,27-Sep-2022 06:55:56.318,-35.204726628569276,-5.79228337951558,2.663679361343384,6.0,23.846409777141815,291.24627685546875,0.01,4.71,8.49,-0.02,12.16,0,0.03,-0.15,0.08,14.9,7.45,14.7,20,87,18.9,1013.75,14.65,595.8,1,408.34,278,0,85,2.02,20.39,16.47,833,20,31.83,1.17,53.73,-10.94,3.12,1.56,-,0.55,6,23.85,291.25,-5.79,-35.2,20,1.16,2.71,41,7.72,11.87,8.42,3.19,21.81,33.53,0.84,0.77,2.35,1014,9.59,9,12.55,8,13.52,11.87,8.42,33.53,4.42,909.07,596.45,312.61,-11.22,14.22,14.4,27
Tue Sep 27 06:55:54 GMT-03:00 2022,27-Sep-2022 06:55:57.319,-35.2047386689938,-5.792281081732497,1.1689168214797974,6.0,23.785146965237264,291.91754150390625,0.01,4.93,8.49,-0.01,12.55,0,0.03,-0.09,0.05,14.9,7.45,14.7,20,87,18.88,1013.78,14.65,596,1,408.34,278,0,85,-,30.2,23.53,833,20,31.83,1.17,53.73,-7.81,-1.56,-2.34,-,0.55,6,23.79,291.92,-5.79,-35.2,21,0.21,-,41,7.72,11.87,8.42,3.19,21.81,33.53,0.56,0.76,2.35,1015,4.21,4,14.9,15.5,-,11.87,8.42,33.53,4.43,910.04,597.43,312.61,-11.22,14.26,14.4,27
Tue Sep 27 06:55:56 GMT-03:00 2022,27-Sep-2022 06:55:58.315,-35.204742616482555,-5.792280866419468,0.06977671384811401,6.0,23.59954191992571,292.1691589355469,-0.19,5.91,7.91,-0,12.55,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.85,1013.79,14.65,596,1,408.14,278,0,85,-,30.59,22.75,742.5,20,31.84,0.97,53.73,-10.16,2.34,2.34,-,0.55,6,23.6,292.17,-5.79,-35.2,19,1.11,-,41,4.11,11.86,8.43,2.66,11.62,33.5,0.75,0.76,2.75,1015,0.25,0,13.33,6,-,11.86,8.43,33.5,4.43,911.07,597.68,313.39,-11.51,14.26,14.5,26
Tue Sep 27 06:55:56 GMT-03:00 2022,27-Sep-2022 06:55:59.317,-35.204742616482555,-5.792280866419468,0.06977671384811401,6.0,23.59954191992571,292.1691589355469,0.15,5.8,8.04,0,12.55,0.01,0.03,0,0,14.9,7.45,14.7,20,87,18.83,1013.77,14.65,595.7,1,425.62,278,0,84,-,29.41,22.75,733,20,31.86,0.97,56.08,-9.38,2.34,2.34,-,0.55,6,23.6,292.17,-5.79,-35.2,19,0.25,-,41,0,11.86,8.43,2.66,0,33.5,0.81,0.75,3.53,1016,0.25,0,12.94,9.5,-,11.86,8.43,33.5,4.43,911.94,597.68,314.27,-11.12,14.2,14.4,25
Tue Sep 27 06:55:57 GMT-03:00 2022,27-Sep-2022 06:56:00.317,-35.204742616482555,-5.792280866419468,0.10587521642446518,6.0,23.872985257612356,291.97259521484375,0.13,5.82,7.91,-0.01,13.33,0,0.02,0,0,14.9,7.45,14.7,20,87,18.8,1013.76,14.65,595.7,1,416.66,278,0,84,-,23.53,22.75,796.5,20,31.88,0.71,54.9,-9.38,-2.34,-2.34,-,0.55,6,23.87,291.97,-5.79,-35.2,19,0.38,-,41,0,11.86,8.43,1.94,0,33.49,0.61,0.75,3.53,1017,0.38,0,12.16,6.5,-,11.86,8.43,33.49,4.43,913.03,597.68,315.36,-12.04,14.12,14.4,23
Tue Sep 27 06:55:58 GMT-03:00 2022,27-Sep-2022 06:56:01.315,-35.204742616482555,-5.792280866419468,0.04351823404431343,6.0,23.759681556520526,291.97296142578125,0.01,5.85,7.95,-0,12.16,0,0.04,0,-0.01,14.9,7.45,14.7,20,87,18.77,1013.78,14.65,595.5,1,416.63,278,0,84,-,23.92,18.82,748.5,20,31.89,0.8,54.9,-11.72,0.78,-2.34,-,0.55,6,23.76,291.97,-5.79,-35.2,21,0.16,-,41,0,11.86,8.43,2.19,0,33.49,0.61,0.75,1.96,1019,0.16,0,12.16,8,-,11.86,8.43,33.49,4.43,914.05,597.68,316.38,-11.94,14.12,14.4,22
Tue Sep 27 06:55:59 GMT-03:00 2022,27-Sep-2022 06:56:02.316,-35.204742616482555,-5.792280866419468,0.14732536673545837,6.0,23.762861508646044,291.9869689941406,0.04,5.82,7.92,-0.01,11.76,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.75,1013.8,14.65,595.5,1,407.68,278,0,84,-,24.71,18.04,756.5,20,31.91,0.89,53.73,-11.72,3.91,1.56,-,0.55,6,23.76,291.99,-5.79,-35.2,21,0.53,-,41,0,11.86,8.43,2.44,0,33.49,0.09,0.75,1.96,1020,0.53,0,12.16,1.5,-,11.86,8.43,33.49,4.43,915.02,597.68,317.34,-11.44,14.22,14.5,22
Tue Sep 27 06:56:00 GMT-03:00 2022,27-Sep-2022 06:56:03.316,-35.204742616482555,-5.792280866419468,0.0,6.0,23.695056034728893,291.99139404296875,0.03,5.83,7.92,-0.01,13.33,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.75,1013.76,14.65,595,1,407.68,278,0,84,-,24.71,22.35,756.5,20,31.91,0.89,53.33,-10.94,3.91,3.91,-,0.55,6,23.7,291.99,-5.79,-35.2,21,0.53,-,41,0,11.86,8.43,2.44,0,33.49,0.16,0.75,3.14,1021,0,0,12.55,1.5,-,11.86,8.43,33.49,4.43,916.07,597.68,318.4,-11.44,14.2,14.5,22
Tue Sep 27 06:56:01 GMT-03:00 2022,27-Sep-2022 06:56:04.316,-35.204742616482555,-5.792280866419468,0.0,6.0,23.733409949590303,291.9969482421875,0.09,5.83,7.96,-0,12.94,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.72,1013.75,14.65,594.6,1,404.67,278,0,84,-,30.59,24.71,790.5,20,31.93,1.02,53.33,-9.38,5.47,5.47,-,0.55,6,23.73,292,-5.79,-35.2,20,0,-,41,0,11.85,8.44,2.8,0,33.49,0.82,0.74,3.14,1021,0,0,13.33,4.5,-,11.85,8.44,33.49,4.43,917.05,597.68,319.37,-11.01,13.02,13.3,22
Tue Sep 27 06:56:02 GMT-03:00 2022,27-Sep-2022 06:56:05.317,-35.204742616482555,-5.792280866419468,0.0,6.0,23.67907538146341,292.0010070800781,0.17,5.83,7.96,-0,12.94,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.7,1013.78,14.65,594.6,1,404.65,278,0,84,-,36.86,24.71,689,20,31.95,1.27,53.33,-8.59,1.56,1.56,-,0.55,6,23.68,292,-5.79,-35.2,20,0,-,41,0,11.85,8.44,3.47,0,33.49,0.81,0.74,3.14,1022,0,0,13.73,7.5,-,11.85,8.44,33.49,4.43,918.04,597.68,320.37,-10.33,13.9,14.5,24
Tue Sep 27 06:56:03 GMT-03:00 2022,27-Sep-2022 06:56:06.317,-35.204742616482555,-5.792280866419468,0.040396276861429214,6.0,23.676556374257043,292.0186462402344,0.16,5.82,7.9,-0.01,12.94,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.67,1013.77,14.65,593.8,1,404.62,278,0,84,-,32.94,25.49,804.5,20,31.97,1.18,53.33,-8.59,-1.56,0,-,0.55,6,23.68,292.02,-5.79,-35.2,20,0.15,-,41,0,11.85,8.44,3.22,0,33.48,0.12,0.74,3.14,1023,0.15,0,13.73,6.5,-,11.85,8.44,33.48,4.43,919.07,597.68,321.4,-10.05,14.16,13.9,26
Tue Sep 27 06:56:05 GMT-03:00 2022,27-Sep-2022 06:56:07.319,-35.204742616482555,-5.792280866419468,0.020403588190674782,6.0,23.72399550175716,292.04266357421875,0.2,5.9,7.94,-0,13.33,0.02,0.02,0.01,0,14.9,7.45,14.7,20,87,18.64,1013.68,14.65,593.8,1,404.59,278,0,84,-,32.94,25.88,833,20,32,1.24,53.33,-8.59,3.12,0,-,0.55,6,23.72,292.04,-5.79,-35.2,20,0.11,-,41,0,11.85,8.44,3.38,0,33.48,0.12,0.74,3.14,1024,0.07,0,13.73,9.5,-,11.85,8.44,33.48,4.43,920.08,597.68,322.4,-10.52,14.3,13.9,26
Tue Sep 27 06:56:05 GMT-03:00 2022,27-Sep-2022 06:56:08.319,-35.204742616482555,-5.792280866419468,0.020403588190674782,6.0,23.72399550175716,292.04266357421875,0.23,5.91,7.98,0,13.33,0.01,0.02,0.01,0,14.9,7.45,14.7,20,87,18.62,1013.76,14.65,593.2,1,404.56,278,0,84,-,29.8,25.49,931,20,32.02,1.29,53.33,-7.81,4.69,3.91,-,0.55,6,23.72,292.04,-5.79,-35.2,20,0.07,-,41,0,11.85,8.44,3.52,0,33.48,0.2,0.73,3.53,1026,0.07,0,12.55,-4,-,11.85,8.44,33.48,4.43,921.08,597.68,323.4,-10.49,14.22,14.5,27
Tue Sep 27 06:56:07 GMT-03:00 2022,27-Sep-2022 06:56:09.319,-35.204742616482555,-5.792280866419468,0.02632225677371025,6.0,23.71160678692747,292.0265197753906,0.11,5.83,7.91,-0.01,12.16,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.59,1013.79,14.65,593.2,1,404.54,278,0,84,-,23.14,18.82,758,20,32.03,0.78,53.33,-10.16,0.78,4.69,-,0.55,6,23.71,292.03,-5.79,-35.2,21,0.08,-,41,0,11.85,8.44,2.13,0,33.48,0.84,0.73,1.96,1027,0.09,0,12.55,-4,-,11.85,8.44,33.48,4.43,922.08,597.68,324.4,-12.4,14.22,14.5,24
Tue Sep 27 06:56:07 GMT-03:00 2022,27-Sep-2022 06:56:10.317,-35.204742616482555,-5.792280866419468,0.02632225677371025,6.0,23.71160678692747,292.0265197753906,0.05,5.85,7.88,-0.01,12.16,0,0.04,0,-0.01,14.9,7.45,14.7,20,87,18.56,1013.79,14.65,592.5,1,404.51,278,0,84,-,24.31,18.82,725.5,20,32.05,0.79,53.33,-11.72,-0.78,0.78,-,0.55,6,23.71,292.03,-5.79,-35.2,24,0.09,-,41,0,11.85,8.44,2.16,0,33.47,0.88,0.73,1.96,1028,0.09,0,12.16,7.5,-,11.85,8.44,33.47,4.43,923,597.68,325.32,-11.85,14.26,14.6,23
Tue Sep 27 06:56:08 GMT-03:00 2022,27-Sep-2022 06:56:11.317,-35.204742616482555,-5.792280866419468,0.02797018736600876,6.0,23.416119887609796,292.0364074707031,-0.04,5.81,7.91,-0.01,11.76,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.54,1013.74,14.65,592.5,1,404.48,278,0,84,-,24.31,19.22,715,20,32.06,0.79,53.33,-11.72,-3.12,-1.56,-,0.55,6,23.42,292.04,-5.79,-35.2,24,0.1,-,41,0,11.85,8.44,2.16,0,33.47,0.85,0.73,1.96,1029,0.1,0,12.16,4.5,-,11.85,8.44,33.47,4.43,924.02,597.68,326.35,-11.72,14.26,14.5,22
Tue Sep 27 06:56:09 GMT-03:00 2022,27-Sep-2022 06:56:12.319,-35.204742616482555,-5.792280866419468,0.045543693006038666,6.0,23.565933923004764,292.03863525390625,-0.06,5.79,7.86,-0.01,11.76,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.51,1013.94,14.65,592.5,1,410.4,278,0,84,-,24.31,18.82,719.5,20,32.07,0.78,54.12,-11.72,-3.12,-3.91,-,0.55,6,23.57,292.04,-5.79,-35.2,24,0.16,-,41,0,11.85,8.44,2.13,0,33.47,0.83,0.73,1.96,1030,0.16,0,12.55,4.5,-,11.85,8.44,33.47,4.43,924.94,597.68,327.26,-11.72,14.16,14.5,21
Tue Sep 27 06:56:10 GMT-03:00 2022,27-Sep-2022 06:56:13.316,-35.204742616482555,-5.792280866419468,0.05061497911810875,6.0,23.55583109067072,292.0268249511719,0.03,5.77,7.93,-0.01,12.16,0,0.04,0,-0.01,14.9,7.45,14.7,20,87,18.51,1013.6,14.65,591.5,1,410.4,278,0,85,-,24.31,19.61,719.5,20,32.07,0.78,54.51,-11.72,-6.25,-6.25,-,0.55,6,23.56,292.03,-5.79,-35.2,25,0.16,-,41,0,11.85,8.44,2.13,0,33.47,0.62,0.81,2.35,1031,0.18,0,12.55,8,-,11.85,8.44,33.47,4.43,926.07,597.68,328.39,-11.72,14.26,14.5,21
Tue Sep 27 06:56:12 GMT-03:00 2022,27-Sep-2022 06:56:14.317,-35.204742616482555,-5.792280866419468,0.0,6.0,23.62017637690518,292.0360412597656,0.1,5.67,7.89,-0.02,12.16,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.49,1013.7,14.65,591.5,1,413.35,278,0,85,-,24.31,19.22,722.5,20,32.09,0.78,54.51,-10.94,-3.12,-2.34,-,0.55,6,23.62,292.04,-5.79,-35.2,22,0.19,-,41,0,11.85,8.44,2.13,0,33.47,0.09,0.85,1.96,1031,0,0,12.55,9.5,-,11.85,8.44,33.47,4.43,927.07,597.68,329.39,-11.74,14.34,14.4,21
Tue Sep 27 06:56:12 GMT-03:00 2022,27-Sep-2022 06:56:15.317,-35.204742616482555,-5.792280866419468,0.0,6.0,23.62017637690518,292.0360412597656,0.13,5.83,7.88,-0.01,12.16,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.46,1013.72,14.65,590.5,1,413.32,278,0,85,-,23.92,19.22,747.5,20,32.1,0.8,54.51,-10.94,0,0,-,0.55,6,23.62,292.04,-5.79,-35.2,21,0,-,41,0,11.85,8.44,2.19,0,33.47,0.11,0.85,2.35,1032,0,0,12.55,6,-,11.85,8.44,33.47,4.43,928.05,597.68,330.37,-11.67,14.28,14.5,21
Tue Sep 27 06:56:14 GMT-03:00 2022,27-Sep-2022 06:56:16.317,-35.204742616482555,-5.792280866419468,0.0,6.0,23.763811205381018,292.03582763671875,0.07,5.82,7.94,-0.01,12.16,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.44,1013.71,14.65,590.5,1,416.27,278,0,85,-,23.14,18.43,760.5,20,32.12,0.8,54.9,-10.16,1.56,1.56,-,0.55,6,23.76,292.04,-5.79,-35.2,21,0,-,41,0,11.85,8.44,2.19,0,33.46,0.77,0.84,2.35,1033,0,0,12.55,6.5,-,11.85,8.44,33.46,4.43,929.08,597.68,331.4,-11.77,14.26,14.5,20
Tue Sep 27 06:56:15 GMT-03:00 2022,27-Sep-2022 06:56:17.317,-35.204742616482555,-5.792280866419468,4.5790759031660855E-4,6.0,23.776623408880056,292.04449462890625,0.03,5.83,7.98,-0,12.55,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.41,1013.74,14.65,589.4,1,416.24,278,0,85,-,27.84,20.39,818,20,32.13,0.94,54.9,-9.38,0,0.78,-,0.55,6,23.78,292.04,-5.79,-35.2,22,0,-,41,0,11.85,8.44,2.58,0,33.46,0.09,0.83,2.75,1034,0,0,13.73,17,-,11.85,8.44,33.46,4.43,930.08,597.68,332.4,-11.31,13.02,13.2,21
Tue Sep 27 06:56:15 GMT-03:00 2022,27-Sep-2022 06:56:18.319,-35.204742616482555,-5.792280866419468,4.5790759031660855E-4,6.0,23.776623408880056,292.04449462890625,0.1,5.84,7.9,-0.01,12.94,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.39,1013.71,14.65,589.4,1,416.21,278,0,85,-,30.98,24.71,792.5,20,32.16,1.1,54.9,-9.38,3.12,0.78,-,0.55,6,23.78,292.04,-5.79,-35.2,22,0,-,41,0,11.84,8.44,3.02,0,33.46,0.09,0.83,3.14,1035,0,0,13.73,6.5,-,11.84,8.44,33.46,4.43,931,597.68,333.32,-11.02,13.02,13.2,22
Tue Sep 27 06:56:17 GMT-03:00 2022,27-Sep-2022 06:56:19.317,-35.204742616482555,-5.792280866419468,0.029751043766736984,6.0,23.84636962190658,292.0569152832031,0.11,5.88,7.93,-0,14.12,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.36,1013.74,14.65,588.5,1,416.19,278,0,85,-,35.69,30.2,933.5,20,32.18,1.61,54.9,-9.38,1.56,3.91,-,0.55,6,23.85,292.06,-5.79,-35.2,24,0.13,-,41,0,11.84,8.44,4.41,0,33.46,0.19,0.81,4.31,1037,0.11,0,13.33,6.5,-,11.84,8.44,33.46,4.43,932.08,597.68,334.4,-9.17,13.34,13.5,26
Tue Sep 27 06:56:17 GMT-03:00 2022,27-Sep-2022 06:56:20.318,-35.204742616482555,-5.792280866419468,0.029751043766736984,6.0,23.84636962190658,292.0569152832031,0.23,5.78,7.98,-0,13.33,0,0.01,0,0,14.9,7.45,14.7,20,87,18.36,1013.72,14.65,588.5,1,416.16,278,0,85,-,35.69,25.1,933.5,20,32.21,1.39,54.9,-7.81,1.56,0.78,-,0.56,6,23.85,292.06,-5.79,-35.2,23,0.13,-,41,0,11.84,8.44,3.8,0,33.45,0.8,0.81,3.53,1038,0.11,0,13.33,-1.5,-,11.84,8.44,33.45,4.43,933.04,597.68,335.36,-10.64,14.28,14.5,26
Tue Sep 27 06:56:19 GMT-03:00 2022,27-Sep-2022 06:56:21.321,-35.204742616482555,-5.792280866419468,0.05532488971948624,6.0,23.86707451531422,292.0684814453125,-0.03,5.82,7.89,-0.01,13.33,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.33,1013.76,14.65,587,1,416.13,278,0,85,-,32.55,25.49,912,20,32.23,1.32,54.9,-7.81,0,0.78,-,0.56,6,23.9,292.06,-5.79,-35.2,24,0.21,-,41,0,11.84,8.44,3.61,0,33.45,0.11,0.8,3.53,1039,0.2,0,13.73,3,-,11.84,8.44,33.45,4.43,934.08,597.68,336.4,-10.75,14.28,14.5,26
Tue Sep 27 06:56:20 GMT-03:00 2022,27-Sep-2022 06:56:22.319,-35.204742616482555,-5.792280866419468,0.04129450395703316,6.0,23.90683278243446,292.0725402832031,0.15,5.84,7.91,-0.01,13.33,0,0.03,0.01,-0.01,14.9,7.45,14.7,20,87,18.31,1013.75,14.65,587,1,416.13,278,0,85,-,31.37,25.49,929,20,32.23,1.32,54.9,-8.59,2.34,-0.78,-,0.56,6,23.91,292.07,-5.79,-35.2,25,0.2,-,41,0,11.84,8.44,3.61,0,33.45,0.82,0.79,3.53,1039,0.15,0,13.73,5,-,11.84,8.44,33.45,4.43,935.08,597.68,337.4,-10.75,14.22,14.5,26
Tue Sep 27 06:56:20 GMT-03:00 2022,27-Sep-2022 06:56:23.319,-35.204742616482555,-5.792280866419468,0.04129450395703316,6.0,23.90683278243446,292.0725402832031,0.04,5.82,7.95,-0,12.16,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.28,1013.73,14.65,585.7,1,416.11,278,0,85,-,28.24,18.43,801.5,20,32.25,0.93,54.9,-10.94,-3.12,-3.91,-,0.56,6,23.91,292.07,-5.79,-35.2,25,0.15,-,41,0,11.84,8.44,2.55,0,33.45,0.8,0.79,1.96,1040,0.15,0,12.55,-1,-,11.84,8.44,33.45,4.43,936.07,597.68,338.39,-11.95,14.26,14.5,24
Tue Sep 27 06:56:22 GMT-03:00 2022,27-Sep-2022 06:56:24.321,-35.204742616482555,-5.792280866419468,0.0,6.0,24.148438284914857,292.07574462890625,0.06,5.83,7.94,-0.01,12.16,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.26,1013.72,14.65,585.7,1,416.08,278,0,85,-,23.53,18.43,736,20,32.27,0.79,54.9,-11.72,-6.25,-6.25,-,0.56,6,24.15,292.08,-5.79,-35.2,27,0,-,41,0,11.84,8.45,2.16,0,33.45,0.81,0.78,1.96,1041,0,0,12.55,8,-,11.84,8.45,33.45,4.43,937.08,597.68,339.4,-12,14.22,14.6,22
Tue Sep 27 06:56:23 GMT-03:00 2022,27-Sep-2022 06:56:25.319,-35.204742616482555,-5.792280866419468,0.0,6.0,24.248093544144652,292.08538818359375,0.1,5.82,7.93,-0.01,12.16,0,0.02,0,-0.01,14.9,7.45,14.7,20,87,18.23,1013.76,14.65,584.9,1,416.05,278,0,85,-,24.71,19.22,717,20,32.28,0.8,54.9,-10.94,-6.25,-5.47,-,0.56,6,24.15,292.08,-5.79,-35.2,26,0,-,41,0,11.84,8.45,2.19,0,33.45,0.1,0.78,1.96,1042,0,0,12.55,5,-,11.84,8.45,33.45,4.43,938.08,597.68,340.4,-11.72,14.3,14.5,22
Tue Sep 27 06:56:24 GMT-03:00 2022,27-Sep-2022 06:56:26.320,-35.204742616482555,-5.792280866419468,0.05190027505159378,6.0,24.36909863861919,292.0842590332031,0.04,5.88,7.91,-0,12.16,0,0.03,0,-0.01,14.9,7.45,14.7,20,87,18.21,1013.73,14.65,584.9,1,416.02,278,0,85,-,23.92,19.22,739.5,20,32.29,0.78,54.9,-10.94,-3.12,-5.47,-,0.56,6,24.37,292.08,-5.79,-35.2,25,0,-,41,0,11.84,8.45,2.13,0,33.44,0.1,0.78,1.96,1044,0.19,0,12.55,7.5,-,11.84,8.45,33.44,4.43,939.07,597.68,341.39,-11.73,14.26,14.5,21
Tue Sep 27 06:56:24 GMT-03:00 2022,27-Sep-2022 06:56:27.319,-35.204742616482555,-5.792280866419468,0.05190027505159378,6.0,24.36909863861919,292.0842590332031,0.28,5.75,7.89,-0.01,12.16,0,0.02,0,0,14.9,7.45,14.7,20,87,18.18,1013.97,14.65,584.4,1,416,278,0,85,-,23.53,18.43,743,20,32.31,0.8,54.9,-11.72,-3.12,-2.34,-,0.56,6,24.37,292.08,-5.79,-35.2,25,0.19,-,41,0,11.84,8.45,2.19,0,33.44,0.08,0.8,1.96,1045,0.19,0,12.55,7.5,-,11.84,8.45,33.44,4.43,940.05,597.68,342.37,-11.74,14.26,14.5,21
